block_group_geoid,state_fips,class_strict_three_fates,class_loose_grey_plus_4band_span,class_no_grey_5band_chasm,n_nb,n_grey_nb,band,idx,cnt,pop,expo,land,nb_band_min,nb_band_max,nb_idx_min,nb_idx_max,nb_cnt_max,nb_pop_max,nb_land_max,neighbourhood_band_span,neighbourhood_max_count
260639506002,26,False,False,True,9,0,0.0,12.353267501534674,1.4137509231500143,542,1269.0,32.49036845964517,1.0,5.0,12.719758420770718,101.30180876527076,13.55772245166593,1020,70.93454726323048,5.0,13.55772245166593
260639506003,26,False,False,True,1,0,5.0,101.30180876527076,13.55772245166593,809,809.0,2.816501346795758,0.0,0.0,12.353267501534674,12.353267501534674,1.4137509231500143,542,32.49036845964517,5.0,13.55772245166593
260639507001,26,False,True,False,8,1,2.0,37.68640361148523,5.069973553082598,780,866.0,24.09146735426519,0.0,4.0,5.183101729753817,80.43119404401521,8.98600571369532,1089,70.93454726323048,4.0,8.98600571369532
260639507002,26,False,True,False,6,1,4.0,80.43119404401521,8.98600571369532,731,731.0,18.79533107200249,0.0,3.0,7.833971713882083,72.12000079183798,11.69387722456428,829,35.4918532811334,4.0,11.69387722456428
260639508001,26,False,True,False,7,2,3.0,72.12000079183798,11.69387722456428,791,917.0,5.265340774093361,0.0,4.0,7.833971713882083,80.43119404401521,8.98600571369532,962,29.724712906114462,4.0,11.69387722456428
260639900000,26,False,True,False,20,6,,,0.0,0,0.0,0.0,1.0,6.0,19.894600877285676,171.4375892603192,20.82102346474102,2065,101.11379198570916,5.0,20.82102346474102
260650034001,26,False,True,False,8,1,5.0,112.66347964514397,15.669935973079767,978,978.0,0.44667849845843505,1.0,6.0,21.186393549095275,170.46344780513948,47.68301956146006,2124,2.1329796761113315,5.0,47.68301956146006
260650068001,26,False,True,False,7,1,6.0,159.33542959114553,29.405209713014646,1186,1186.0,0.38495736569230815,3.0,7.0,69.91269003181694,214.8615210962275,40.75317859682202,1211,1.2015680643414228,4.0,40.75317859682202
260690002021,26,False,True,False,7,1,7.0,214.54161804300082,24.30229196875679,717,717.0,36.92995640817826,3.0,7.0,64.74641812784559,330.6020263879214,46.152881898200135,1354,41.572804749285126,4.0,46.152881898200135
260690003003,26,False,True,False,5,2,2.0,49.9325521574867,7.017586402675485,755,755.0,2.031923999836432,2.0,6.0,33.50157231516072,183.41220423228393,28.48113655861439,789,9.1582968695559,4.0,28.48113655861439
260690004004,26,False,True,False,7,1,6.0,183.41220423228393,28.48113655861439,652,854.0,0.8654603437542422,2.0,7.0,34.79083120890594,330.6020263879214,46.152881898200135,1666,7.059271017271196,5.0,46.152881898200135
260690005002,26,False,True,False,8,1,6.0,141.18653491189755,28.668889553848977,809,1283.0,0.5756404804499277,2.0,6.0,30.15647316181008,171.14294117880308,31.226353820179547,970,35.82065787939081,4.0,31.226353820179547
260690005004,26,False,True,False,5,1,5.0,116.70916200444329,26.055825616185096,839,1432.0,5.374950543691878,3.0,7.0,64.74641812784559,214.54161804300082,28.668889553848977,1001,36.92995640817826,4.0,28.668889553848977
260690006003,26,False,True,False,6,2,6.0,153.80850092381058,11.402592702058055,449,462.0,24.510308659293422,2.0,6.0,28.077479968746992,141.18653491189755,28.668889553848977,901,51.52598326020887,4.0,28.668889553848977
260699900000,26,False,True,False,10,3,,,0.0,0,0.0,0.0,2.0,7.0,49.9325521574867,330.6020263879214,37.693575890956105,839,36.92995640817826,5.0,37.693575890956105
260730005001,26,False,True,False,9,2,2.0,34.35104420633442,27.28422146797571,1503,5722.0,0.30091064780988513,1.0,6.0,24.790207162847434,170.55530818385466,43.250128549157466,1433,0.5013679387122747,5.0,43.250128549157466
260730007032,26,False,True,False,7,2,1.0,24.790207162847434,14.26335325419905,915,4079.0,0.3076311419823468,2.0,7.0,34.35104420633442,205.8389329431588,48.980185249562545,2722,2.911001008417757,6.0,48.980185249562545
260730008001,26,False,True,False,8,1,3.0,62.14902453359072,26.563013342935204,2722,2722.0,2.911001008417757,1.0,7.0,24.790207162847434,205.8389329431588,48.980185249562545,1978,33.163278884705,6.0,48.980185249562545
260750064034,26,False,False,True,8,0,2.0,37.69239273646834,6.203626181095479,1033,1033.0,20.634300131980144,1.0,6.0,20.28829632418919,135.23593127129737,23.53514025040302,1600,29.241988296231987,5.0,23.53514025040302
260799506011,26,False,False,True,7,0,3.0,67.93298020829003,8.34320595681518,680,680.0,41.93469405541016,1.0,6.0,15.72618812726235,142.49575927779847,23.6962077179522,1355,59.85093730797089,5.0,23.6962077179522
260830001001,26,False,True,False,6,2,5.0,118.23945360405065,15.188603598032925,787,787.0,263.67664290165413,0.0,6.0,9.580358948956516,190.86922631794806,19.58305488964422,1033,85.48971292381725,6.0,19.58305488964422
260830001002,26,False,False,True,4,0,6.0,190.86922631794806,19.58305488964422,653,653.0,25.771263482750122,0.0,5.0,9.580358948956516,127.6172149634556,15.188603598032925,1059,263.67664290165413,6.0,19.58305488964422
260830001003,26,False,True,False,5,1,5.0,127.6172149634556,14.538499926644354,722,722.0,44.435893954740976,0.0,6.0,9.580358948956516,190.86922631794806,19.58305488964422,1059,263.67664290165413,6.0,19.58305488964422
260839901000,26,False,True,False,11,7,,,0.0,0,0.0,0.0,1.0,5.0,16.498650821043547,127.6172149634556,15.188603598032925,1466,469.5498057711161,4.0,15.188603598032925
260873400001,26,False,False,True,9,0,0.0,10.336556602642474,2.849005064925988,1200,2395.0,8.675440984939502,0.0,5.0,11.821226926167663,121.01690872643053,18.15150721697046,2265,25.975291446415174,5.0,18.15150721697046
260873400002,26,False,False,True,7,0,1.0,21.67711163066084,6.243203309405097,1773,1773.0,18.230301064972842,0.0,5.0,10.336556602642474,121.01690872643053,18.15150721697046,2729,25.975291446415174,5.0,18.15150721697046
260873400003,26,False,False,True,8,0,2.0,25.46429271406199,5.387216160877159,1239,1239.0,8.514138313939982,0.0,5.0,2.538578249772579,121.01690872643053,18.15150721697046,2729,18.230301064972842,5.0,18.15150721697046
260873405001,26,False,False,True,4,0,5.0,121.01690872643053,18.15150721697046,919,919.0,0.5915753026372002,0.0,3.0,10.336556602642474,55.78040149666616,17.42285701037221,1913,18.230301064972842,5.0,18.15150721697046
260873405002,26,False,False,True,3,0,3.0,55.78040149666616,17.42285701037221,1913,1913.0,0.7864866221335665,0.0,5.0,10.336556602642474,121.01690872643053,18.15150721697046,1239,8.675440984939502,5.0,18.15150721697046
260910603013,26,False,False,True,6,0,2.0,43.82977504253468,5.775073731594501,780,780.0,15.590583155225374,0.0,5.0,12.3492706750933,108.9691242216586,19.735290849690724,2474,28.207747254870604,5.0,19.735290849690724
260910619001,26,False,False,True,8,0,4.0,77.46988580390351,9.999938670778308,828,828.0,39.347437390359296,0.0,5.0,1.5816395492585449,122.18328464987275,18.509182773110044,977,42.540220773445945,5.0,18.509182773110044
260910619002,26,False,False,True,9,0,2.0,46.741397217440294,6.46129917856821,835,835.0,32.212043243704315,1.0,6.0,24.95490626497027,146.15007654939043,20.635629603645093,977,39.347437390359296,5.0,20.635629603645093
260937405001,26,False,True,False,7,1,2.0,42.28965307892134,17.40126864246305,2623,2623.0,1.4950605313782697,0.0,4.0,9.385496966755012,78.86748421621807,30.108896241607418,2424,4.7080891811507195,4.0,30.108896241607418
260937442001,26,False,True,False,10,1,2.0,34.00610168485884,12.790956617097832,1633,2461.0,3.7763370272769325,0.0,5.0,10.10393457582614,119.78984503744533,25.23041967131639,2804,5.63170963746239,5.0,25.23041967131639
260937442004,26,False,True,False,8,1,2.0,37.05962205835921,3.601728646324915,630,630.0,5.63170963746239,1.0,5.0,15.69835436549565,119.78984503744533,25.23041967131639,2333,7.257302042208989,4.0,25.23041967131639
260937444002,26,False,True,False,9,1,5.0,119.78984503744533,25.23041967131639,713,1353.0,0.5245545316422322,0.0,2.0,7.7111329162896585,49.50367930925402,19.206397640263322,2020,7.257302042208989,5.0,25.23041967131639
260937446001,26,False,True,False,13,2,2.0,29.96087800531822,9.985858215379938,2020,2161.0,7.257302042208989,0.0,5.0,7.7111329162896585,119.78984503744533,25.23041967131639,2154,7.659364505731264,5.0,25.23041967131639
260959601004,26,False,True,False,8,1,3.0,64.36417869498243,6.457511736759506,598,598.0,251.22573246098804,1.0,5.0,18.870543955019222,125.43798968536538,18.692256903554906,2211,516.7890735992606,4.0,18.692256903554906
260992221041,26,False,True,False,5,1,2.0,35.85740848526508,5.711315893983399,1061,1061.0,0.22540605408416337,1.0,5.0,24.352150409916135,103.04873992506015,31.484845131745068,5018,6.574089639353596,4.0,31.484845131745068
260992406021,26,False,True,False,7,1,2.0,34.50183164369588,5.628939041074465,930,930.0,0.6369813025898409,1.0,5.0,22.61000395238981,115.18805216458694,38.97433278860689,2586,0.8543081690054555,4.0,38.97433278860689
260992430001,26,False,True,False,10,1,3.0,62.71226226882977,22.583698395596638,1882,2308.0,0.8141801855607746,1.0,5.0,22.61000395238981,128.27093957898194,39.13641325193632,2931,1.0986695224635608,4.0,39.13641325193632
260992472022,26,False,True,False,6,1,2.0,25.86522774202455,7.467562612507512,1829,1829.0,0.4679531134990423,1.0,5.0,14.020938815569215,121.88494011718853,37.07035566231831,1528,4.632111226178564,4.0,37.07035566231831
260992475001,26,False,True,False,6,1,4.0,80.67684177654903,6.376286364948173,493,493.0,0.19565456615165697,1.0,6.0,14.020938815569215,186.8067552837354,42.174557203375684,1528,0.9697816720865179,5.0,42.174557203375684
260992475002,26,False,True,False,6,1,6.0,186.8067552837354,42.174557203375684,1369,1369.0,0.3974280793126884,1.0,4.0,14.020938815569215,80.67684177654903,18.165687650513274,1693,0.9697816720865179,5.0,42.174557203375684
260992522002,26,False,True,False,10,2,2.0,39.290984859876176,6.11402421754792,812,812.0,0.3711426304578673,1.0,5.0,17.542384135220917,129.43364182146067,26.133666750004327,1120,0.3747403303716325,4.0,26.133666750004327
260992634001,26,False,True,False,6,1,2.0,44.58075573589774,15.080136576691348,1049,2548.0,0.2741723011230349,3.0,6.0,67.29294617500383,133.78723392436515,26.29028162142036,1668,0.7913283432023169,4.0,26.29028162142036
260992681001,26,False,True,False,9,1,3.0,68.18502361373747,45.2490322976713,857,4521.0,0.49235863094367643,2.0,6.0,27.62540614834272,160.24397415177935,39.00990065242348,1668,0.7014522549294638,4.0,45.2490322976713
260992684004,26,False,True,False,6,1,4.0,80.36471988577895,12.813883015308416,1087,1087.0,0.11317928405470556,2.0,6.0,49.954103841899475,165.82594497991226,21.495698635045258,1500,0.18961901720853847,4.0,21.495698635045258
260999901000,26,False,True,False,30,2,,,0.0,0,0.0,0.0,1.0,6.0,17.542384135220917,186.8067552837354,42.174557203375684,1532,15.953613393229054,5.0,42.174557203375684
261010006002,26,False,False,True,8,0,2.0,49.506268953571215,8.709539379956512,1025,1025.0,52.880455501396106,1.0,6.0,20.95158874024268,147.94889249116795,16.963077451233058,2140,112.09362192786283,5.0,16.963077451233058
261010007002,26,False,True,False,7,1,1.0,23.002570192245518,5.19619616475206,1682,1757.0,14.690349292761812,1.0,5.0,24.274774788387944,121.77124048992404,23.35202856743885,1405,68.92198744495396,4.0,23.35202856743885
261010008003,26,False,True,False,7,1,4.0,88.549516717979,14.679309007995618,969,969.0,0.9082296520658545,1.0,6.0,23.002570192245518,158.72987427743976,27.419108834399097,1682,14.690349292761812,5.0,27.419108834399097
261010009001,26,False,True,False,6,1,4.0,85.34012750511175,14.354094596270679,884,967.0,1.108840611627364,1.0,6.0,22.184144703595866,158.72987427743976,27.419108834399097,1009,9.70111905262762,5.0,27.419108834399097
261030006001,26,False,True,False,9,1,1.0,23.38886325413864,12.567941206775492,1072,3860.0,2.4783681342846013,0.0,6.0,8.932498856311028,149.64234234586584,40.89983029766873,1241,29.454154907298012,6.0,40.89983029766873
261030029012,26,False,True,False,10,1,6.0,149.64234234586584,40.89983029766873,1241,1692.0,29.454154907298012,1.0,4.0,14.355737215519124,76.09477305767916,27.794247164472363,2413,261.54793583202974,5.0,40.89983029766873
261030029021,26,False,True,False,6,2,2.0,39.31976074267832,6.979319718292683,1063,1063.0,261.54793583202974,1.0,6.0,22.603846190828136,149.64234234586584,40.89983029766873,2171,355.67111039749136,5.0,40.89983029766873
261079606001,26,False,True,False,6,1,2.0,26.307555318022175,5.373352691231857,1172,1271.0,0.3461988866041551,3.0,6.0,67.96249511103618,134.6489326556577,22.699372506021106,1198,5.811935561356689,4.0,22.699372506021106
261099605002,26,False,True,False,6,1,1.0,20.736340319894943,7.800584755127688,2286,2288.0,10.995422291726275,0.0,4.0,10.916796870339187,82.52537816326614,19.86567206534731,1613,38.62779547663638,4.0,19.86567206534731
261112903003,26,False,False,True,5,0,1.0,16.388423083590613,2.4839418907521735,675,1011.0,0.5693446986519177,0.0,5.0,10.294624627955377,103.41545126805374,20.579572077537154,1941,2.773233194495244,5.0,20.579572077537154
261112908003,26,False,False,True,9,0,1.0,13.244927019624232,4.255258158373095,1264,2421.0,0.4981061476764849,0.0,5.0,11.711794085627396,103.41545126805374,20.579572077537154,1891,0.7179631415373564,5.0,20.579572077537154
261158317003,26,False,True,False,10,2,6.0,137.2708081808787,46.39840526675529,866,2083.0,1.4806508127174376,3.0,7.0,57.64367465525885,236.4972628717746,25.055693907564798,1350,2.8513980320936687,4.0,46.39840526675529
261158317004,26,False,True,False,7,2,4.0,87.9957516427368,13.752155615066837,782,787.0,2.8513980320936687,2.0,6.0,42.06269970484868,137.2708081808787,46.39840526675529,1842,4.651410542575811,4.0,46.39840526675529
261158337001,26,False,True,False,5,2,2.0,39.62030228593118,3.0939725587644737,477,477.0,0.3166991372790511,3.0,6.0,62.35330686165791,171.39455789795366,12.338191759468355,770,6.356147712199343,4.0,12.338191759468355
261158337002,26,False,True,False,3,1,,,0.1063811892667026,0,59.0,0.5509743440482435,2.0,6.0,39.62030228593118,171.39455789795366,12.338191759468355,477,4.449374866049096,4.0,12.338191759468355
261210039001,26,False,True,False,6,1,1.0,15.87295234747931,2.309215667427147,978,978.0,10.882548800581175,2.0,5.0,35.11366841257599,107.60643186391198,21.59662913756252,1651,37.62475380630222,4.0,21.59662913756252
261251403035,26,False,False,True,6,0,2.0,33.32764743760072,4.156146881489828,824,824.0,0.27713254637296386,0.0,5.0,7.866660887637834,128.92457427646875,18.6643808364632,1596,0.8346100090783815,5.0,18.6643808364632
261251409003,26,False,True,False,6,3,,,10.34712878975975,1251,1295.0,0.32139491173185347,1.0,5.0,18.792913453347477,109.52363362280009,27.783422653833046,1286,0.6855730314530286,4.0,27.783422653833046
261251427002,26,False,True,False,6,2,4.0,75.43985319289995,14.53627689864567,503,1635.0,0.15011420264782607,2.0,6.0,42.097118877910894,139.59507624155287,39.52612975963012,1936,0.8153195730307813,4.0,39.52612975963012
261251427003,26,False,True,False,6,1,3.0,55.409205793668235,39.52612975963012,1653,5158.0,0.37768513153521777,2.0,6.0,31.714592328899986,139.7391423552985,31.40988567794273,1432,0.5503681636592532,4.0,39.52612975963012
261251444004,26,False,True,False,11,1,3.0,61.20073519185187,23.419799504023587,802,2482.0,0.9796774704112445,1.0,6.0,22.717280955469956,135.3959671006391,47.35517144603717,2027,1.0984980931051456,5.0,47.35517144603717
261251449001,26,False,True,False,7,1,4.0,98.70079201759216,14.718589985435203,904,904.0,0.245357497027274,2.0,6.0,26.137190873160513,135.3959671006391,36.56431143664802,2118,1.0984980931051456,4.0,36.56431143664802
261251457002,26,False,True,False,4,2,,,7.838330848110001,0,3977.0,0.10930976822129118,1.0,5.0,18.792913453347477,122.78484736197909,28.97996540077179,1499,0.6722972948319829,4.0,28.97996540077179
261251457003,26,False,True,False,9,4,1.0,18.792913453347477,4.95828811209014,825,3494.0,0.6722972948319829,2.0,5.0,39.088494932199076,122.78484736197909,39.41263688929353,2112,1.0550627585699612,4.0,39.41263688929353
261251459001,26,False,True,False,7,2,5.0,122.78484736197909,28.97996540077179,1499,1499.0,0.3002245442740662,1.0,4.0,18.792913453347477,97.7780271057641,19.92353336694991,1885,0.7478049773749734,4.0,28.97996540077179
261251459003,26,False,True,False,4,1,3.0,67.97857703699916,13.539939464587597,1211,1211.0,0.2484050013650449,4.0,7.0,97.7780271057641,217.12889981701866,47.33884507506301,1499,0.37542064237507256,4.0,47.33884507506301
261251564002,26,False,False,True,8,0,0.0,11.127208364274153,3.5241978144942423,867,2405.0,0.6980723166331447,1.0,5.0,20.408565825648846,117.09969719298934,21.829780246900015,1971,0.9148702230914875,5.0,21.829780246900015
261251565001,26,False,False,True,7,0,3.0,51.32265200012279,9.88971718544213,1216,1216.0,0.5119479100620273,0.0,5.0,11.127208364274153,117.09969719298934,21.829780246900015,1971,1.3293817785132613,5.0,21.829780246900015
261251571002,26,False,False,True,6,0,1.0,20.96902472037767,3.3974834543168635,1080,1080.0,0.523640241730685,0.0,5.0,11.127208364274153,117.09969719298934,21.829780246900015,1560,0.9148702230914875,5.0,21.829780246900015
261251582004,26,False,True,False,8,1,2.0,47.378079919213704,10.403778977733966,1406,1406.0,0.3312370418565358,1.0,6.0,24.462322706801494,136.5686114975743,39.413972231927175,1709,0.33517644218065545,5.0,39.413972231927175
261251688001,26,False,False,True,6,0,1.0,17.19538934247528,4.072974862001688,1591,1591.0,0.47769099604090465,0.0,6.0,11.869000040102922,180.55070209368338,18.153199237579344,1700,0.9088485738260783,6.0,18.153199237579344
261251689021,26,False,False,True,4,0,6.0,180.55070209368338,18.153199237579344,603,603.0,0.049165862773014817,1.0,4.0,17.19538934247528,94.55710106479606,11.46495536714187,1700,0.47769099604090465,5.0,18.153199237579344
261251689022,26,False,False,True,5,0,3.0,60.212749837571515,10.301923766667493,1042,1042.0,0.09892863948321369,1.0,6.0,14.751002147389594,180.55070209368338,18.153199237579344,1700,0.2523355213395169,5.0,18.153199237579344
261251713002,26,False,True,False,9,1,5.0,105.34334666164877,27.77604344514188,1610,1610.0,0.2916538485576291,2.0,6.0,30.190531230402797,171.723074388449,40.7125374255334,1618,0.4396004736871167,4.0,40.7125374255334
261251735001,26,False,True,False,6,1,6.0,166.77311624452798,32.75475282327026,1136,1136.0,0.20645538793612456,3.0,7.0,69.38968018512706,265.9957967944811,32.51037156315128,1455,0.5626010383499406,4.0,32.75475282327026
261251870002,26,False,True,False,7,1,2.0,37.08309465727243,7.19815035952586,1243,1243.0,0.348180362882052,2.0,6.0,37.95856620486101,165.67302752947407,35.778305490749936,1787,0.4396004736871167,4.0,35.778305490749936
261251881002,26,False,True,False,9,1,2.0,30.190531230402797,6.80189731887314,1450,1450.0,0.26389194504835006,1.0,6.0,16.956093104683504,171.723074388449,40.7125374255334,1618,0.4396004736871167,5.0,40.7125374255334
261251927002,26,False,True,False,6,1,2.0,47.959206408729784,11.788642771308867,1559,1559.0,0.47313807938678143,0.0,5.0,12.173772978082695,128.92457427646875,20.824512424979755,1672,2.0648299424046392,5.0,20.824512424979755
261251937004,26,False,True,False,8,1,4.0,96.5489828196562,17.139029861286975,1122,1122.0,0.5249973908181378,1.0,5.0,18.862191399931515,121.60898922743837,25.31703906074676,3075,1.1283808557715735,4.0,25.31703906074676
261251940003,26,False,True,False,5,0,,,14.793666420077855,0,1577.0,0.15644936686601238,1.0,5.0,22.221032787619244,121.60898922743837,25.31703906074676,2561,0.5576210927084141,4.0,25.31703906074676
261251940004,26,False,True,False,6,1,4.0,87.26542197798867,22.580894387202928,1676,1676.0,0.18698078115887568,1.0,5.0,22.221032787619244,121.60898922743837,25.31703906074676,2561,0.5576210927084141,4.0,25.31703906074676
261251941001,26,False,True,False,8,1,5.0,121.60898922743837,25.31703906074676,609,1320.0,0.5576210927084141,1.0,4.0,16.956979033798444,96.5489828196562,22.580894387202928,2065,0.7553316528545763,4.0,25.31703906074676
261251963001,26,False,True,False,9,1,1.0,19.44590617982562,7.118599272247587,893,2453.0,0.7006951085964638,0.0,4.0,10.399032700948633,80.14286456514503,23.62404934307553,2104,1.1283808557715735,4.0,23.62404934307553
261259811001,26,False,True,False,8,0,,,1.678499608862215,0,565.0,0.4396004736871167,1.0,5.0,14.274041529562806,105.34334666164877,27.77604344514188,1610,0.348180362882052,4.0,27.77604344514188
261270109002,26,False,True,False,8,2,2.0,46.08518457698612,8.948187887164128,1183,1183.0,33.6510664521931,1.0,5.0,15.87295234747931,107.60643186391198,24.034249924860916,1490,37.62475380630222,4.0,24.034249924860916
261359703002,26,False,False,True,9,0,3.0,73.95119501695956,9.927213378945885,790,790.0,123.53057481796702,1.0,6.0,16.658208697560315,193.2451747881577,14.696055547544711,943,128.9620456983488,5.0,14.696055547544711
261390210001,26,False,True,False,8,1,2.0,31.388284775365804,8.038881651098741,1549,1549.0,0.9469761619870912,0.0,5.0,9.5816507822894,130.45951018932618,49.85882927042156,1379,2.262177180419566,5.0,49.85882927042156
261450021003,26,False,False,True,9,0,2.0,39.5562741280823,9.22127337747206,1061,2066.0,0.3261169411314402,1.0,6.0,14.871425071917736,175.46563600993358,20.933927464085052,1131,0.36107964989847,5.0,20.933927464085052
261450104023,26,False,False,True,7,0,2.0,27.93751095718705,4.084351397034405,979,979.0,0.3161172813260521,1.0,6.0,14.871425071917736,175.46563600993358,9.652435357635655,1075,0.39154040749631086,5.0,9.652435357635655
261476200002,26,False,True,False,8,1,,,14.023033102071583,0,2218.0,0.4435082136342317,2.0,6.0,45.845885696958256,166.46100163150666,28.958738942283816,1371,2.1988274687484957,4.0,28.958738942283816
261476200005,26,False,True,False,4,1,6.0,135.70213110907383,28.958738942283816,1371,1371.0,0.19818894072065837,3.0,7.0,74.08294910763239,271.1367136892832,33.168764157068175,846,0.4435082136342317,4.0,33.168764157068175
261476200006,26,False,True,False,4,1,5.0,114.84659098701056,14.108949737434001,846,846.0,0.2258234305176019,2.0,7.0,45.845885696958256,271.1367136892832,33.168764157068175,1371,2.1988274687484957,5.0,33.168764157068175
261476210001,26,False,True,False,8,2,6.0,140.09126910370654,18.821285051177487,832,832.0,0.20040632541745532,2.0,6.0,45.845885696958256,169.50019598005005,44.97579703333233,1336,2.1988274687484957,4.0,44.97579703333233
261476280004,26,False,True,False,4,1,3.0,64.00252251615642,7.994360096347076,832,832.0,0.15576828265825515,2.0,6.0,49.05489415221773,181.93897192260746,15.661377615827327,1316,0.29081870958859346,4.0,15.661377615827327
261476360003,26,False,True,False,7,1,3.0,63.94947749846787,18.17297449681091,1851,1851.0,2.0319139611803085,0.0,6.0,11.181414838489417,169.50019598005005,44.97579703333233,2276,4.885042889250947,6.0,44.97579703333233
261476360004,26,False,True,False,9,2,2.0,45.845885696958256,9.829142847407441,1289,1443.0,2.1988274687484957,0.0,7.0,11.181414838489417,271.1367136892832,44.97579703333233,2276,2.0319139611803085,7.0,44.97579703333233
261476360005,26,False,True,False,6,2,,,0.2926548151105697,0,15.0,0.3109655202239519,2.0,6.0,45.845885696958256,169.50019598005005,44.97579703333233,1851,2.1988274687484957,4.0,44.97579703333233
261476360006,26,False,True,False,12,2,6.0,169.50019598005005,44.97579703333233,652,1596.0,1.591706921002043,1.0,6.0,15.910392138799168,140.09126910370654,36.446758684872066,1990,3.3582741042004245,5.0,44.97579703333233
261476373001,26,False,True,False,8,2,2.0,49.120333508397934,18.212238380466857,1483,2435.0,1.1410538869230562,1.0,7.0,15.27905656130205,271.1367136892832,33.168764157068175,1424,8.254860289686812,6.0,33.168764157068175
261476430003,26,False,True,False,5,1,2.0,36.20965149662008,2.2201641278062056,375,375.0,0.3300474611059122,0.0,4.0,12.104827647980217,91.81509231134027,8.657673686379244,1725,2.7151896847897112,4.0,8.657673686379244
261476430005,26,False,True,False,8,1,1.0,17.195782406043318,4.813186772564098,1725,1725.0,2.7151896847897112,0.0,4.0,12.104827647980217,91.81509231134027,13.57653724471118,1703,14.076144156507345,4.0,13.57653724471118
261476502001,26,False,True,False,7,1,2.0,38.485199718225395,7.066422152919887,1045,1045.0,0.5594655027200106,0.0,4.0,11.464385402370658,75.04761429566051,11.259280351289169,1821,4.884842116128479,4.0,11.259280351289169
261490410001,26,False,False,True,7,0,4.0,88.58207715921793,12.044616736572625,905,905.0,27.987178288629288,1.0,6.0,18.20129759013439,137.55367082866252,19.162539958427264,1285,29.376083892524125,5.0,19.162539958427264
261490413021,26,False,False,True,8,0,4.0,94.32373191153113,18.932028698636795,1285,1285.0,16.63649258992158,1.0,6.0,18.20129759013439,137.55367082866252,19.162539958427264,1261,27.987178288629288,5.0,19.162539958427264
261490416003,26,False,False,True,12,0,2.0,38.70904023559412,8.301942990435572,1330,1330.0,23.33473299226845,0.0,5.0,9.449889189130012,107.18150532652575,19.408634921754132,1574,33.47911122263801,5.0,19.408634921754132
261550302003,26,False,False,True,8,0,2.0,29.240485961231244,7.562870754044178,1654,1654.0,24.62978295294182,1.0,6.0,18.467341107799566,149.24579521223836,17.703876669747043,2173,34.90060230430942,5.0,17.703876669747043
261614004002,26,False,True,False,8,1,5.0,111.60219639863364,29.61196502872478,1691,1691.0,0.12803958393461506,2.0,6.0,48.85012981051429,165.05507605190223,44.89653051650936,1730,0.7070040178678658,4.0,44.89653051650936
261614006006,26,False,True,False,8,2,4.0,83.34901342957964,9.496790792875553,725,725.0,0.1236727685209335,2.0,6.0,49.069305560135,160.09164514659136,36.05050410197178,2030,0.7070040178678658,4.0,36.05050410197178
261614022012,26,False,True,False,5,2,2.0,36.12238898520221,17.133992668642122,994,6959.0,0.11682563284045347,1.0,5.0,15.708591246712391,113.46727303635014,49.545386863917706,2146,0.4141223644459125,4.0,49.545386863917706
261614022013,26,False,True,False,8,3,2.0,26.640769707077208,7.476767475724552,424,3543.0,0.22153190502484585,1.0,6.0,15.708591246712391,147.71689693006968,49.545386863917706,3420,1.0057694820846108,5.0,49.545386863917706
261614022015,26,False,True,False,10,4,1.0,15.708591246712391,49.545386863917706,1505,30152.0,0.2887472715077445,2.0,5.0,26.640769707077208,120.77823279305434,39.970493812823065,3420,0.4141223644459125,4.0,49.545386863917706
261614025002,26,False,True,False,5,1,,,13.134962243518608,0,795.0,0.12570405197728882,1.0,5.0,16.938025528782603,105.73414898595637,38.86437730168487,2379,4.875950183416093,4.0,38.86437730168487
261614027001,26,False,True,False,6,2,5.0,105.73414898595637,25.48918191837398,1009,1560.0,0.21642415956882521,1.0,3.0,16.938025528782603,68.57129870132678,38.86437730168487,2379,4.875950183416093,4.0,38.86437730168487
261614027004,26,False,True,False,6,3,3.0,58.53113870772641,12.172121943670815,744,1388.0,0.35086802000801465,2.0,6.0,44.73656763454768,136.73688511743728,25.48918191837398,1837,0.4072555375553442,4.0,25.48918191837398
261614036001,26,False,True,False,5,1,6.0,136.73688511743728,14.847756500936214,724,724.0,0.11970788545434674,2.0,5.0,44.73656763454768,113.46727303635014,39.970493812823065,2146,0.4141223644459125,4.0,39.970493812823065
261614036002,26,False,True,False,8,1,5.0,113.46727303635014,39.970493812823065,2146,2146.0,0.4141223644459125,1.0,6.0,15.708591246712391,136.73688511743728,49.545386863917706,1943,0.9102756074042364,5.0,49.545386863917706
261614053002,26,False,True,False,7,1,3.0,55.184122902504306,5.995553305339853,681,681.0,0.5422271996453297,1.0,6.0,23.174463699484196,147.71689693006968,39.749752867313575,3420,0.7709657014603052,5.0,39.749752867313575
261614055003,26,False,True,False,8,2,2.0,41.94423918891984,13.74181741077922,1730,2206.0,0.43507303977546063,3.0,6.0,57.00671128718571,140.59638661186327,44.382716661363624,2570,1.2972769979241334,4.0,44.382716661363624
261614056002,26,False,True,False,6,1,4.0,87.84488343453353,34.03352857697316,2570,2570.0,0.20791330968696997,2.0,6.0,41.94423918891984,133.90778515219793,37.167652043503445,1730,4.589277052704308,4.0,37.167652043503445
261614070006,26,False,True,False,11,1,1.0,24.866644281050736,4.303614117185267,1061,1061.0,2.5135258246417203,1.0,7.0,16.938025528782603,267.61435683979255,48.85196474028743,2379,14.066638321362797,6.0,48.85196474028743
