block_group_geoid,state_fips,tract_id,population_2024,households_total,daytime_population_jobs_proxy,landscan_day_pop,exposure_proxy_2024,exposure_lift_ratio,landscan_over_resident,destination_poi_total,commercial_premises_total,lodes_retail_jobs,retail_jobs_per_resident,land_area_sq_mi,urban_stratum,expected_count_total,index_total_primary_event_weighted,index_larceny_primary,expected_count_larceny,index_motor_vehicle_theft_primary,index_robbery_primary,reliability_tier_larceny,numerator_support_source_larceny,source_mode_larceny,transient_exposure_likely_larceny,recommended_display_geography_larceny
530330017011,53,53033001701,1709,939,2118,1475.0,2118.0,1.2393212404915155,0.8630778232884728,47.0,47.0,998,0.5839672322995904,0.1250067514788707,urban_core,164.1342322666968,417.6661318365094,397.88655780226424,77.18090224302011,583.3783460851022,951.8399550902249,high,direct_city_incident,direct_city_incident,False,block_group
010179543001,01,01017954300,979,346,979,1177.0,1177.0,1.202247191011236,1.202247191011236,23.0,23.0,63,0.06435137895812053,2.7366353430865753,suburban,79.34008369740685,417.5631188172157,612.9480582443246,66.07311235712548,151.66488296958224,74.40773689333587,low,model_only,modeled_transfer,False,tract_or_larger
060374023031,06,06037402303,1300,331,1353,1475.0,1475.0,1.1346153846153846,1.1346153846153846,10.0,10.0,135,0.10384615384615385,0.1451365736192511,urban_core,96.53135612905206,417.5590716349848,425.0480008190237,57.418868017061556,584.700923075308,600.9060002478644,low,model_only,modeled_transfer,False,tract_or_larger
320030029542,32,32003002954,397,181,397,376.0,397.0,1.0,0.947103274559194,24.0,24.0,15,0.037783375314861464,0.08878187475540188,urban,33.92451439221851,417.50361245356066,389.37781006667313,14.157492270684696,696.8537800696478,432.8235143375773,low,model_only,modeled_transfer,False,tract_or_larger
040131107011,04,04013110701,1251,630,1251,953.0,1251.0,1.0,0.7617905675459632,6.0,6.0,161,0.1286970423661071,0.12033761807501117,urban_core,85.422466442361,417.3302200070105,424.59210198035174,48.64675203178201,530.7491168272063,961.523016850855,low,model_only,modeled_transfer,False,tract_or_larger
290950133093,29,29095013309,1372,555,1372,693.0,1372.0,1.0,0.5051020408163265,23.0,23.0,51,0.03717201166180758,0.25673438323236164,urban_core,95.56112561817137,416.7711712939386,344.97840409797726,43.34815806729154,1090.0947408467202,417.5645143913169,low,model_only,modeled_transfer,False,tract_or_larger
371190019262,37,37119001926,2373,1214,2373,1226.0,2373.0,1.0,0.516645596291614,8.0,8.0,735,0.30973451327433627,0.44586498121028056,urban,162.3302565392322,416.72784490975897,461.0196471236142,100.1940196762488,475.50599079295955,389.64289472313993,low,model_only,modeled_transfer,False,tract_or_larger
120990058182,12,12099005818,2678,1381,2864,1398.0,2864.0,1.0694548170276326,0.5220313666915609,34.0,34.0,514,0.1919342793129201,0.15147868767629208,urban_core,197.5045576576021,416.7070120971993,563.9807452993297,147.9319285075858,274.3247565281745,396.68449235229264,low,model_only,modeled_transfer,False,tract_or_larger
530530715031,53,53053071503,1604,664,1604,1657.0,1657.0,1.0330423940149627,1.0330423940149627,22.0,22.0,417,0.25997506234413964,0.4191799166213161,urban,122.59067972612628,416.08288671058176,398.88119477591516,60.5327910183019,585.1743798619884,644.9721552323006,low,model_only,modeled_transfer,False,tract_or_larger
360610135013,36,36061013501,1139,577,1139,683.0,1139.0,1.0,0.5996488147497805,5.0,5.0,265,0.23266022827041263,0.020519013116241682,urban_core,33.313600595665385,415.96280334530485,223.94293300802693,23.360692576185237,2101.400135750933,225.07831705848017,high,direct_city_incident,direct_city_incident,False,block_group
482012220001,48,48201222000,2094,537,2284,2519.0,2519.0,1.2029608404966572,1.2029608404966572,22.0,22.0,729,0.34813753581661894,0.4388220917353941,urban,166.22695738207977,415.92802860507743,420.9370943658214,97.1113506824793,523.8690751791268,990.7839200243186,low,model_only,modeled_transfer,False,tract_or_larger
360850128063,36,36085012806,1465,816,1465,1574.0,1574.0,1.0744027303754267,1.0744027303754267,27.0,27.0,250,0.17064846416382254,0.057822273168659455,urban_core,101.23181211089623,415.8278215984984,568.7377222074703,81.98631947444565,89.3835095534977,429.72319743132954,high,direct_city_incident,direct_city_incident,False,block_group
410510103042,41,41051010304,2575,750,2575,1718.0,2575.0,1.0,0.6671844660194175,25.0,25.0,600,0.23300970873786409,0.39241570108984014,urban_core,170.31518013638149,415.77445737583827,510.7321130335827,120.44673369634987,275.464039875277,327.8591812638609,low,model_only,modeled_transfer,False,tract_or_larger
421010334001,42,42101033400,861,315,919,521.0,919.0,1.0673635307781648,0.6051103368176539,12.0,12.0,267,0.31010452961672474,0.0735227313456663,urban_core,59.9365001973479,415.21274140487566,531.1367529891387,44.704011262629784,456.340742867365,485.5207367321064,low,model_only,modeled_transfer,False,tract_or_larger
530330327044,53,53033032704,1854,712,1854,1589.0,1854.0,1.0,0.8570658036677454,41.0,41.0,354,0.19093851132686085,1.0381931830567361,suburban,125.04434816917158,415.04299620081383,621.6092026918261,105.54843381921388,173.21843794258677,116.59970875833547,low,model_only,modeled_transfer,False,tract_or_larger
132619506002,13,13261950600,1248,493,1376,1226.0,1376.0,1.1025641025641026,0.9823717948717948,25.0,25.0,99,0.07932692307692307,0.6272588641343223,urban,98.6733442580944,414.9195145336412,356.8869472544422,44.97526453982782,103.22937717168207,202.94354891099442,low,model_only,modeled_transfer,False,tract_or_larger
120860102082,12,12086010208,1384,429,1391,1621.0,1621.0,1.171242774566474,1.171242774566474,45.0,45.0,318,0.22976878612716764,0.289414842139951,urban_core,110.96782153265502,414.9030115358181,491.9297591010211,73.03158712968958,360.52288665649104,600.8187786637949,low,model_only,modeled_transfer,False,tract_or_larger
482013306003,48,48201330600,601,258,601,472.0,601.0,1.0,0.7853577371048253,5.0,5.0,203,0.33777038269550747,0.12464613206274527,urban,42.18828279189573,414.5871279483496,370.1489911552938,20.373970370857247,416.42991570589777,1067.1461879555509,low,model_only,modeled_transfer,False,tract_or_larger
040131129003,04,04013112900,1125,458,1125,703.0,1125.0,1.0,0.6248888888888889,22.0,22.0,9,0.008,0.12742683980892872,urban_core,77.65286875227149,414.5835663385696,249.6452377305156,25.721745475932806,503.56237269153354,2134.989911769085,low,model_only,modeled_transfer,False,tract_or_larger
245100202002,24,24510020200,943,488,943,661.0,943.0,1.0,0.7009544008483564,33.0,33.0,26,0.027571580063626724,0.046873188155292345,urban_core,67.19488414454719,413.9336445267874,320.8063561363658,27.706348033118466,646.1264964015994,2645.8651779618917,low,direct_city_incident,direct_city_incident,False,tract_or_larger
040190047104,04,04019004710,1696,887,1825,2002.0,2002.0,1.1804245283018868,1.1804245283018868,12.0,12.0,297,0.17511792452830188,0.3933099136891405,urban_core,130.17356265923775,413.91761391001035,633.5469905302498,116.1629235341522,84.4358230172817,73.0396922991219,low,model_only,modeled_transfer,False,tract_or_larger
482014527032,48,48201452703,2759,897,2759,1712.0,2759.0,1.0,0.6205146792316056,33.0,33.0,222,0.08046393620877129,0.4234587007428386,urban_core,188.2689656697841,413.82374198571114,435.1858377738522,109.96414007619279,509.6724398569937,583.9144928186348,low,model_only,modeled_transfer,False,tract_or_larger
350010047504,35,35001004750,1262,561,1262,727.0,1262.0,1.0,0.5760697305863708,9.0,9.0,201,0.15927099841521394,0.24713588356975122,urban_core,90.8784141749376,413.71828982346995,415.184206111167,47.98713340844173,646.1443196913237,458.6346568016012,low,model_only,modeled_transfer,False,tract_or_larger
340230018051,34,34023001805,1949,878,1949,1028.0,1949.0,1.0,0.5274499743458184,7.0,7.0,577,0.29604925602873267,0.24614205661353405,urban_core,128.57733274420977,413.6065815322857,597.3918261891513,106.63401051971077,235.83925966350913,260.07687332244166,low,model_only,modeled_transfer,False,tract_or_larger
220730005003,22,22073000500,676,313,676,332.0,676.0,1.0,0.4911242603550296,9.0,9.0,75,0.11094674556213018,0.40905477361438547,suburban,47.70387628915128,413.37787725758494,313.25169528211393,19.39388223654673,381.8494600555915,336.27683738191024,low,model_only,modeled_transfer,False,tract_or_larger
040190047251,04,04019004725,1181,661,1271,960.0,1271.0,1.0762066045723964,0.8128704487722269,18.0,18.0,155,0.13124470787468248,0.9141343123772101,suburban,84.37598024091257,413.10442131391744,609.0437796655444,70.89550342041537,87.33409027599484,99.3570598339575,low,model_only,modeled_transfer,False,tract_or_larger
040131042152,04,04013104215,550,319,550,612.0,612.0,1.1127272727272728,1.1127272727272728,12.0,12.0,288,0.5236363636363637,0.09033516373941965,urban_core,43.347321127007994,412.92045195670573,541.9002637862699,30.373540096858132,288.8144300215188,252.6815845639789,low,model_only,modeled_transfer,False,tract_or_larger
295101163023,29,29510116302,975,415,975,549.0,975.0,1.0,0.563076923076923,13.0,13.0,106,0.10871794871794872,0.09846106976915814,urban_core,62.490624840927886,412.81907818998064,329.2219466355271,29.39801603123621,926.7571260946576,1103.8319973466987,low,direct_city_incident,direct_city_incident,False,tract_or_larger
060377003002,06,06037700300,1296,913,1473,1183.0,1473.0,1.1365740740740742,0.9128086419753086,25.0,25.0,247,0.19058641975308643,0.06303388010534149,urban_core,105.73679003476761,412.80004312374297,521.2423639656361,70.3180924278918,169.19205071379093,934.1318478173538,low,model_only,modeled_transfer,False,tract_or_larger
250250809003,25,25025080900,934,322,934,942.0,942.0,1.0085653104925054,1.0085653104925054,34.0,34.0,236,0.25267665952890794,0.04125733225856392,urban_core,59.67698664594333,412.7792341562484,577.0206006771741,49.781370590395035,201.41579038454378,508.78205360156824,high,direct_city_incident,direct_city_incident,False,block_group
110010029002,11,11001002900,2708,973,2708,1106.0,2708.0,1.0,0.40841949778434267,24.0,24.0,18,0.0066469719350073855,0.06565976088592933,urban_core,161.58783433996967,412.4935638354483,376.7867711663866,93.4477684250572,682.174983203105,2018.0121049442055,low,direct_city_incident,direct_city_incident,False,tract_or_larger
371830541153,37,37183054115,5296,2005,5296,3438.0,5296.0,1.0,0.6491691842900302,67.0,67.0,581,0.10970543806646525,1.1435372960071235,urban,345.514053791204,412.3473406950408,592.7280038923268,287.4935137994238,242.90965449021806,115.5617751145894,low,model_only,modeled_transfer,False,tract_or_larger
060952512003,06,06095251200,720,259,720,809.0,809.0,1.1236111111111111,1.1236111111111111,5.0,5.0,129,0.17916666666666667,0.12984924475193826,urban_core,53.840785612884844,412.20087845850674,452.2578096493055,33.50882696464006,391.1288855238565,1163.7372719897846,low,model_only,modeled_transfer,False,tract_or_larger
170312414003,17,17031241400,2104,1020,2239,1743.0,2239.0,1.0641634980988592,0.8284220532319392,42.0,42.0,108,0.051330798479087454,0.04836663130472827,urban_core,145.60066333621907,412.17183083396037,573.0979546747219,117.51886281033735,314.7098576315974,609.7034245886505,high,direct_city_incident,direct_city_incident,False,block_group
260910616001,26,26091061600,1390,587,1429,1602.0,1602.0,1.1525179856115109,1.1525179856115109,34.0,34.0,181,0.1302158273381295,0.6017718745434705,urban,108.58730525600741,412.04650122931076,569.4732627687565,83.55269801943818,83.57533786085749,100.74846277920176,low,model_only,modeled_transfer,False,tract_or_larger
484530406003,48,48453040600,1473,741,1473,790.0,1473.0,1.0,0.5363204344874406,24.0,24.0,58,0.03937542430414121,0.15618141196794916,urban_core,101.55709135748603,411.5660804745914,354.6091115940639,47.83846826097179,714.3780520863056,1039.7267544775386,high,direct_city_incident,direct_city_incident,False,block_group
171635012002,17,17163501200,1220,236,1332,948.0,1332.0,1.0918032786885246,0.7770491803278688,29.0,29.0,199,0.16311475409836065,0.439985803641392,urban,84.26929493336826,411.532132003521,140.70300829391155,17.164542644285884,1407.5129123081515,1268.4344270975591,low,model_only,modeled_transfer,False,tract_or_larger
131210081032,13,13121008103,1320,744,1320,858.0,1320.0,1.0,0.65,25.0,25.0,92,0.0696969696969697,0.17640853185229488,urban_core,79.2990514846633,411.5131396555231,325.48516698984326,39.348643132682064,768.1899757318812,776.1130098257588,low,model_only,modeled_transfer,False,tract_or_larger
060014228001,06,06001422800,4388,323,4421,5320.0,5320.0,1.2123974475843209,1.2123974475843209,76.0,76.0,241,0.05492251595259799,0.07064974518357925,urban_core,320.977892568859,411.33993515220743,424.0889203602079,206.62991014102764,201.64609436646967,959.8612975639517,low,model_only,modeled_transfer,False,tract_or_larger
120110503091,12,12011050309,3021,1026,3021,1492.0,3021.0,1.0,0.4938761999337968,38.0,38.0,379,0.1254551473022178,0.2313929541552992,urban_core,188.12177445597877,410.5777492660412,440.7606350816506,121.94897479603047,630.6092770378426,827.1080566124185,low,model_only,modeled_transfer,False,tract_or_larger
220730054001,22,22073005400,603,246,603,691.0,691.0,1.1459369817578773,1.1459369817578773,7.0,7.0,116,0.19237147595356552,0.4247409460115244,urban,47.0318041440344,410.529897357041,426.35288562531736,26.981859858823487,175.91349625852104,281.019114710418,low,model_only,modeled_transfer,False,tract_or_larger
270030512012,27,27003051201,900,396,900,1041.0,1041.0,1.1566666666666667,1.1566666666666667,21.0,21.0,68,0.07555555555555556,0.16883166309207498,urban_core,68.4227074724465,410.2085417334961,530.4192194346656,50.57019284708783,271.22105461348593,477.9277102755985,low,model_only,modeled_transfer,False,tract_or_larger
480291803002,48,48029180300,1508,450,1508,1010.0,1508.0,1.0,0.669761273209549,14.0,14.0,383,0.2539787798408488,0.29878554152899184,urban,103.04313538519517,410.14643280297764,454.50969269287793,62.77245571536824,531.2636565527324,405.1607188125711,low,model_only,modeled_transfer,False,tract_or_larger
482012334001,48,48201233400,1917,499,2221,1215.0,2221.0,1.1585811163275952,0.6338028169014085,33.0,33.0,246,0.12832550860719874,0.34065870673051085,urban_core,141.2683729409746,410.1233099147902,495.9055570131675,100.87235535823791,485.9476319361031,522.0158180465556,low,model_only,modeled_transfer,False,tract_or_larger
450790116072,45,45079011607,3295,1236,3500,2333.0,3500.0,1.062215477996965,0.7080424886191199,32.0,32.0,289,0.08770864946889226,1.497377916534142,urban,239.53749813761107,410.08034268639466,420.05568875427974,134.64788721884707,359.9041997964345,558.257818571598,low,model_only,modeled_transfer,False,tract_or_larger
060830021032,06,06083002103,3222,771,3244,2044.0,3244.0,1.0068280571073867,0.6343885785226567,24.0,24.0,268,0.08317815021725636,0.23411034114747348,urban_core,206.82549935435486,409.9928237509067,299.99997223275545,89.13057089530422,689.0787329511202,1273.8197555210704,low,model_only,modeled_transfer,False,tract_or_larger
290950121005,29,29095012100,476,307,476,507.0,507.0,1.065126050420168,1.065126050420168,14.0,14.0,167,0.35084033613445376,0.23084391688578063,urban,37.05117644848307,409.5374833810331,511.0847080218643,23.731515558158236,320.7695133313501,269.9474743559448,low,model_only,modeled_transfer,False,tract_or_larger
295101164006,29,29510116400,1270,550,1270,449.0,1270.0,1.0,0.3535433070866142,10.0,10.0,217,0.17086614173228346,0.08590425536741171,urban_core,75.57496371040995,409.45079368501047,300.9970042607382,35.00987195289026,1045.5322106898238,683.7723086306348,low,direct_city_incident,direct_city_incident,False,tract_or_larger
130210132012,13,13021013201,1546,474,1546,1450.0,1546.0,1.0,0.9379042690815006,37.0,37.0,127,0.08214747736093143,0.5423847293260354,urban_core,106.52254162049849,409.44109181881925,411.13760848912364,58.21317987507944,346.5135591429434,375.6803880258343,low,model_only,modeled_transfer,False,tract_or_larger
040190045114,04,04019004511,1053,580,1060,629.0,1060.0,1.00664767331434,0.597340930674264,10.0,10.0,310,0.2943969610636277,0.1050317563040859,urban_core,69.60676928671236,408.99610264813293,521.8403522565079,50.66034606137278,309.6253862292748,422.7349330225193,low,model_only,modeled_transfer,False,tract_or_larger
271230347013,27,27123034701,2004,1030,2004,1836.0,2004.0,1.0,0.9161676646706587,27.0,27.0,208,0.10379241516966067,0.2595297628605716,urban_core,134.75429832434023,408.86463570963684,488.71602152007875,89.69720739744962,333.1729859739757,748.5596766489165,low,model_only,modeled_transfer,False,tract_or_larger
530630111032,53,53063011103,1431,668,1455,1278.0,1455.0,1.0167714884696017,0.8930817610062893,14.0,14.0,218,0.15234102026554858,0.2780611220643789,urban_core,96.60860774635745,408.56330103147207,545.4155972845593,72.68004287742211,140.72973260646114,542.2617079786093,low,model_only,modeled_transfer,False,tract_or_larger
080010085552,08,08001008555,2774,1165,2774,1201.0,2774.0,1.0,0.4329488103821197,30.0,30.0,233,0.08399423215573179,0.24636522366120053,urban_core,184.16345040558423,408.5441032185545,552.4009715722217,140.34130760867293,317.4862247662839,236.88868387462966,low,model_only,modeled_transfer,False,tract_or_larger
120310143381,12,12031014338,1118,353,1118,905.0,1118.0,1.0,0.8094812164579607,22.0,22.0,153,0.1368515205724508,0.27503678385612357,urban,73.98331805053265,408.44249989610535,484.93985279604834,49.65400779076257,456.7505813848573,423.6236739024013,low,model_only,modeled_transfer,False,tract_or_larger
350010022003,35,35001002200,961,522,961,974.0,974.0,1.0135275754422477,1.0135275754422477,25.0,25.0,10,0.01040582726326743,0.6351303288415483,suburban,76.1907646533877,408.06892673184177,406.82809189011465,36.29063094237104,416.66016923315567,335.96834533183164,low,model_only,modeled_transfer,False,tract_or_larger
484530406001,48,48453040600,1181,351,1410,641.0,1410.0,1.1939034716342083,0.5427603725656224,14.0,14.0,321,0.2718035563082134,0.08049419192121311,urban_core,83.81405978201263,407.9481970495645,384.06487576359746,49.59619192000684,774.9920698238527,782.9509077524172,high,direct_city_incident,direct_city_incident,False,block_group
371570409002,37,37157040900,1140,546,1140,695.0,1140.0,1.0,0.6096491228070176,11.0,11.0,126,0.11052631578947368,0.44056959010518393,urban,72.8263255717688,407.83573589513855,656.9486634350326,68.59001738406548,30.629836011012802,2.0518136987132087,low,model_only,modeled_transfer,False,tract_or_larger
040131089011,04,04013108901,465,283,465,517.0,517.0,1.1118279569892473,1.1118279569892473,8.0,8.0,61,0.13118279569892474,0.1095472210488256,urban,34.91652571070096,407.76035188108676,404.8728768191864,19.170518303890667,362.1719246262062,945.3014198389238,low,model_only,modeled_transfer,False,tract_or_larger
245100104002,24,24510010400,685,370,685,536.0,685.0,1.0,0.7824817518248175,23.0,23.0,23,0.033576642335766425,0.02897619479805257,urban_core,46.461417924173944,407.6510744734956,423.75923479973653,26.58485986517206,605.3709259285346,1327.462197194928,low,direct_city_incident,direct_city_incident,False,tract_or_larger
110010027021,11,11001002702,2028,776,2028,2296.0,2296.0,1.1321499013806706,1.1321499013806706,37.0,37.0,56,0.027613412228796843,0.029914036941273835,urban_core,123.59122645253329,407.29662949891815,278.1336792640127,58.485753940788555,938.3395185578969,2022.5522324931421,low,direct_city_incident,direct_city_incident,False,tract_or_larger
120860059022,12,12086005902,791,224,985,755.0,985.0,1.245259165613148,0.95448798988622,10.0,10.0,97,0.12262958280657396,0.13733036017682723,urban_core,62.86612866308462,407.29227122277257,460.5841379393454,41.5498859382904,396.66882494042494,746.3298747447566,low,model_only,modeled_transfer,False,tract_or_larger
401091066011,40,40109106601,794,343,951,859.0,951.0,1.1977329974811084,1.0818639798488665,13.0,13.0,316,0.3979848866498741,0.2840499526463077,urban_core,63.88775015903393,407.2706705249285,535.8260620939832,46.669051953235666,166.24926733260764,259.6747364882638,low,model_only,modeled_transfer,False,tract_or_larger
482015416032,48,48201541603,1752,524,2125,1237.0,2125.0,1.2128995433789955,0.7060502283105022,39.0,39.0,458,0.2614155251141553,0.2132955737777499,urban_core,143.7560464139778,407.21211811533715,400.50837348304657,77.94623866837013,549.5116345554289,702.7302554816018,low,model_only,modeled_transfer,False,tract_or_larger
360050195002,36,36005019500,2417,867,2417,1893.0,2417.0,1.0,0.7832023169218039,22.0,22.0,98,0.04054613156805958,0.0451222148660752,urban_core,113.21936670989307,406.8008210520073,260.67976234074524,57.704355530581076,1073.1992656487278,1352.5106130134786,high,direct_city_incident,direct_city_incident,False,block_group
370630018011,37,37063001801,1908,518,1908,1386.0,1908.0,1.0,0.7264150943396226,9.0,9.0,390,0.20440251572327045,0.971763920568732,suburban,122.96652489429421,406.47638925876754,394.5315134623737,68.94213000556462,527.0682358012862,559.7587695395255,low,model_only,modeled_transfer,False,tract_or_larger
061030007012,06,06103000701,2083,807,2083,2039.0,2083.0,1.0,0.9788766202592415,18.0,18.0,314,0.15074411905904944,0.4868945131952749,urban,131.1021067957125,406.29336019758307,434.95435808457756,82.97697244551644,334.6621400428999,738.2567896450781,low,model_only,modeled_transfer,False,tract_or_larger
350010029001,35,35001002900,1256,748,1256,1544.0,1544.0,1.2292993630573248,1.2292993630573248,4.0,4.0,138,0.10987261146496816,0.4306598921027479,urban,104.94696487415956,406.11616746596,395.0027880113918,55.85628985658906,469.40483096169896,368.7516723563289,low,model_only,modeled_transfer,False,tract_or_larger
517000322123,51,51700032212,1077,515,1077,1124.0,1124.0,1.0436397400185702,1.0436397400185702,31.0,31.0,182,0.16898792943361188,0.26518615948395224,urban,74.60288610658364,406.04105543698984,528.113810280527,54.364883780941156,220.26399422482152,291.8478902560232,low,model_only,modeled_transfer,False,tract_or_larger
060375403004,06,06037540300,1264,349,1264,807.0,1264.0,1.0,0.6384493670886076,14.0,14.0,147,0.11629746835443038,0.07857796690811836,urban_core,81.09353165436346,405.59534957405185,310.00127693180974,35.88683723043597,789.5127413790161,1980.9673604290451,low,model_only,modeled_transfer,False,tract_or_larger
517700005001,51,51770000500,2474,1001,2474,1306.0,2474.0,1.0,0.5278900565885206,14.0,14.0,279,0.1127728375101051,0.5062312815019062,urban,159.28984782974976,405.5902494463404,487.6436389332157,110.49099560976431,443.91967075706947,358.9609253044701,low,model_only,modeled_transfer,False,tract_or_larger
120730020051,12,12073002005,1136,554,1272,1188.0,1272.0,1.119718309859155,1.045774647887324,22.0,22.0,93,0.0818661971830986,0.2230709082289957,urban,86.82663916167654,405.54946228071026,493.71177716440565,57.515543313361455,182.29985525963406,503.27177980258233,low,model_only,modeled_transfer,False,tract_or_larger
470370190042,47,47037019004,1666,539,1666,537.0,1666.0,1.0,0.32232893157262904,20.0,20.0,97,0.05822328931572629,0.5223417801713384,urban,106.6362613936562,405.4169077981943,460.65926775666765,70.28771714059597,335.0406416516658,419.5993013195781,low,model_only,modeled_transfer,False,tract_or_larger
060830002021,06,06083000202,828,380,902,787.0,902.0,1.0893719806763285,0.9504830917874396,16.0,16.0,194,0.23429951690821257,0.1452543347776218,urban,62.499879942887155,405.4088733528296,413.5595600534098,34.16404068522398,324.88256207177767,408.0466851612358,low,model_only,modeled_transfer,False,tract_or_larger
360470247002,36,36047024700,1319,620,1520,1223.0,1520.0,1.152388172858226,0.9272175890826384,33.0,33.0,137,0.10386656557998483,0.032125630105691874,urban_core,94.2060058639221,405.3723781463359,421.1828446474591,58.63256444866542,282.69978510474056,1623.9538849748276,high,direct_city_incident,direct_city_incident,False,block_group
200910518081,20,20091051808,600,361,600,624.0,624.0,1.04,1.04,9.0,9.0,167,0.2783333333333333,0.12581486329680486,urban_core,43.145166268621416,405.1924058159201,518.1854508577425,29.61382004503416,296.12126539435684,246.98364501042246,low,model_only,modeled_transfer,False,tract_or_larger
202090447032,20,20209044703,3960,1209,4340,2417.0,4340.0,1.095959595959596,0.6103535353535353,39.0,39.0,754,0.1904040404040404,1.448989277406374,urban,280.0678145334961,405.010186866147,516.6870281652541,205.37232327140617,334.03547324713804,138.45200285493513,low,model_only,modeled_transfer,False,tract_or_larger
421010014003,42,42101001400,2155,1054,2155,1681.0,2155.0,1.0,0.7800464037122969,28.0,28.0,17,0.00788863109048724,0.05598211028080743,urban_core,118.98473741887753,404.9040303794089,360.12321707389543,71.07600739049406,1175.5804446369139,847.6733006466654,low,model_only,modeled_transfer,False,tract_or_larger
170312204002,17,17031220400,1636,753,1636,589.0,1636.0,1.0,0.3600244498777506,31.0,31.0,38,0.023227383863080684,0.07139723896261439,urban_core,100.15601665780878,404.7337032193732,520.2589830282812,77.95204539763824,481.89331388876525,620.1699980409512,high,direct_city_incident,direct_city_incident,False,block_group
360610293003,36,36061029300,2923,749,2923,885.0,2923.0,1.0,0.30277112555593566,26.0,26.0,95,0.03250085528566541,0.01606686912551116,urban_core,130.52298353496684,404.42412019945505,331.43570698961526,88.72637503948972,1126.9321855560256,617.3731170706584,high,direct_city_incident,direct_city_incident,False,block_group
360470441001,36,36047044100,1558,690,1558,943.0,1558.0,1.0,0.6052631578947368,25.0,25.0,12,0.007702182284980745,0.022701648618765283,urban_core,72.25323360610716,404.3955540148764,257.07846032193436,36.68240248709863,1113.105068649099,1465.4514602373629,high,direct_city_incident,direct_city_incident,False,block_group
340010001001,34,34001000100,1072,354,1072,597.0,1072.0,1.0,0.5569029850746269,10.0,10.0,174,0.1623134328358209,0.29591448587769775,urban_core,67.8266545817183,404.1459920291397,450.70275816904956,44.24962854873089,280.7067272586999,749.3362610862421,low,model_only,modeled_transfer,False,tract_or_larger
391517012001,39,39151701200,660,267,660,511.0,660.0,1.0,0.7742424242424243,16.0,16.0,119,0.1803030303030303,0.12780599212866658,urban_core,48.5684495761855,404.13040741368167,468.92232255964257,28.344543774438087,131.6796254877753,372.6542524864333,low,model_only,modeled_transfer,False,tract_or_larger
060376021031,06,06037602103,1915,650,2048,1714.0,2048.0,1.0694516971279373,0.8950391644908616,30.0,30.0,276,0.14412532637075717,0.12067777407673119,urban_core,141.66563651664683,404.0886734545298,304.5964506780511,57.13199886509403,892.3514649544823,1396.8034701741574,low,model_only,modeled_transfer,False,tract_or_larger
482014520021,48,48201452002,1333,573,1333,1080.0,1333.0,1.0,0.8102025506376594,39.0,39.0,24,0.01800450112528132,0.10008462934603975,urban_core,94.20442134948661,404.04703791155384,427.12005655122783,52.14404800706606,398.2071497158626,830.0836918198544,low,model_only,modeled_transfer,False,tract_or_larger
120310028011,12,12031002801,2187,887,2216,1828.0,2216.0,1.013260173754001,0.8358481938728852,4.0,4.0,372,0.1700960219478738,0.3720908973593705,urban,139.17330631864672,403.9825528472637,341.045318997794,69.21599673456468,461.30450706807795,743.0772879045787,low,model_only,modeled_transfer,False,tract_or_larger
170190056021,17,17019005602,1958,996,1958,1876.0,1958.0,1.0,0.958120531154239,10.0,10.0,237,0.12104187946884576,0.5109973265475725,urban,128.4954533428793,403.90556488046025,475.45172474430433,85.25968874379556,294.6643120944372,147.3918327585886,low,model_only,modeled_transfer,False,tract_or_larger
410510024022,41,41051002402,1355,846,1355,700.0,1355.0,1.0,0.5166051660516605,21.0,21.0,28,0.020664206642066422,0.08546178229366466,urban_core,92.16198526830986,403.6575402638381,485.38177912355235,60.2347888954118,517.5777951550422,435.7630028732503,low,model_only,modeled_transfer,False,tract_or_larger
060379104051,06,06037910405,2055,577,2055,2045.0,2055.0,1.0,0.9951338199513382,25.0,25.0,128,0.06228710462287105,0.48490570097636476,urban,129.1463634212503,403.5860112376149,398.2930868283266,74.96166475476502,512.6361442464,630.5054408179715,low,model_only,modeled_transfer,False,tract_or_larger
060133830003,06,06013383000,1798,728,1798,1438.0,1798.0,1.0,0.7997775305895439,22.0,22.0,130,0.07230255839822025,0.23580648793017048,urban_core,116.54335264897975,403.4133208325252,487.9961384697925,80.3582926832367,410.69414243676715,724.8158973529378,low,model_only,modeled_transfer,False,tract_or_larger
371539710003,37,37153971000,957,420,957,822.0,957.0,1.0,0.8589341692789969,25.0,25.0,92,0.0961337513061651,0.4450827382369721,urban,59.34215490317744,403.3205883150175,527.3100326205396,46.2170903275728,16.29903420120052,418.67699147476617,low,model_only,modeled_transfer,False,tract_or_larger
340076105002,34,34007610500,1713,606,1758,1789.0,1789.0,1.0443666082895504,1.0443666082895504,14.0,14.0,259,0.15119673088149446,0.7144461369747369,urban_core,119.42713882206841,403.29758019312345,556.0567026671223,91.10748303300616,190.41031390859538,113.19590724575119,low,model_only,modeled_transfer,False,tract_or_larger
410510075002,41,41051007500,920,394,920,909.0,920.0,1.0,0.9880434782608696,21.0,21.0,86,0.09347826086956522,0.28027734845470004,urban,63.4781867500107,403.20996510200257,510.6173733803011,43.02372835390162,334.5519012383776,321.88143460376676,low,model_only,modeled_transfer,False,tract_or_larger
