ori9,state_fips,state_abbr,offense,reported_count_cius,observation_weight_cius,mean_months_reported_cius,conversion_status_cius,cius_reference_flag_cius,reported_count_local_publication,observation_weight_local_publication,mean_months_reported_local_publication,conversion_status_local_publication,reported_count_state_publication,observation_weight_state_publication,mean_months_reported_state_publication,conversion_status_state_publication,reported_count_srs,observation_weight_srs,mean_months_reported_srs,conversion_status_srs,cius_reference_flag_summary,reported_count_nibrs,observation_weight_nibrs,mean_months_reported_nibrs,reporting_regime,preferred_source_by_regime,srs_months_reported,nibrs_months_reported,srs_observation_weight,nibrs_observation_weight,source_override_applied,published_nibrs_official_count,published_nibrs_agency_type,preferred_source,preferred_count,preferred_observation_weight,preferred_months_reported,preferred_source_lane,preferred_reporting_mode,preferred_conversion_status,preferred_source_family,preferred_source_origin,preferred_raw_data_source,preferred_state_exception_flag,preferred_cius_reference_flag,usable_as_observed,current_row_is_true_partial,year,months,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,zero_count
PA0152900,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,HONEY BROOK,local_police,1908.0,029,35528,srs_agency_header,True
PA0152900,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,HONEY BROOK,local_police,1908.0,029,35528,srs_agency_header,True
PA0152900,42,PA,rape,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,HONEY BROOK,local_police,1908.0,029,35528,srs_agency_header,True
PA0152900,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,HONEY BROOK,local_police,1908.0,029,35528,srs_agency_header,True
PA0154500,42,PA,burglary,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,COUNTY DET CHESTER CNTY,special_jurisdiction,0.0,029,99029,srs_agency_header,True
PA0154500,42,PA,larceny,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,COUNTY DET CHESTER CNTY,special_jurisdiction,0.0,029,99029,srs_agency_header,True
PA0154500,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,COUNTY DET CHESTER CNTY,special_jurisdiction,0.0,029,99029,srs_agency_header,True
PA0154500,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,COUNTY DET CHESTER CNTY,special_jurisdiction,0.0,029,99029,srs_agency_header,True
PA0155000,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,SADSBURY TOWNSHIP,local_police,4636.0,029,67080,srs_agency_header,True
PA0155000,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,SADSBURY TOWNSHIP,local_police,4636.0,029,67080,srs_agency_header,True
PA0155900,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR WHITE CLAY,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0155900,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR WHITE CLAY,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0155900,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR WHITE CLAY,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0155900,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR WHITE CLAY,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0155900,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR WHITE CLAY,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0155900,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR WHITE CLAY,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0156000,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR MARSH CREEK,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0156000,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR MARSH CREEK,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0156000,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR MARSH CREEK,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0156000,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR MARSH CREEK,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0156000,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR MARSH CREEK,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0156000,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR MARSH CREEK,unknown,0.0,029,,fbi_cde_agency_roster,True
PA0160600,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,COUNTY DET CLARION CNTY,special_jurisdiction,0.0,031,99031,srs_agency_header,True
PA0160600,42,PA,burglary,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,COUNTY DET CLARION CNTY,special_jurisdiction,0.0,031,99031,srs_agency_header,True
PA0160600,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,COUNTY DET CLARION CNTY,special_jurisdiction,0.0,031,99031,srs_agency_header,True
PA0160600,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,COUNTY DET CLARION CNTY,special_jurisdiction,0.0,031,99031,srs_agency_header,True
PA0160600,42,PA,rape,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,COUNTY DET CLARION CNTY,special_jurisdiction,0.0,031,99031,srs_agency_header,True
PA0160600,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,COUNTY DET CLARION CNTY,special_jurisdiction,0.0,031,99031,srs_agency_header,True
PA0160700,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,CLARION UNIVERSITY,special_jurisdiction,0.0,031,13800,srs_agency_header,True
PA0160700,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,CLARION UNIVERSITY,special_jurisdiction,0.0,031,13800,srs_agency_header,True
PA0160700,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,CLARION UNIVERSITY,special_jurisdiction,0.0,031,13800,srs_agency_header,True
PA0160700,42,PA,rape,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,CLARION UNIVERSITY,special_jurisdiction,0.0,031,13800,srs_agency_header,True
PA0160700,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,CLARION UNIVERSITY,special_jurisdiction,0.0,031,13800,srs_agency_header,True
PA0161600,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,SOUTHERN CLARION COUNTY,local_police,3213.0,031,,fbi_cde_agency_roster,True
PA0161600,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,SOUTHERN CLARION COUNTY,local_police,3213.0,031,,fbi_cde_agency_roster,True
PA0161600,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,SOUTHERN CLARION COUNTY,local_police,3213.0,031,,fbi_cde_agency_roster,True
PA0181200,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,LOCK HAVEN UNIVERSITY,special_jurisdiction,0.0,035,44128,srs_agency_header,True
PA0181200,42,PA,burglary,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,LOCK HAVEN UNIVERSITY,special_jurisdiction,0.0,035,44128,srs_agency_header,True
PA0181200,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,LOCK HAVEN UNIVERSITY,special_jurisdiction,0.0,035,44128,srs_agency_header,True
PA0181200,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,LOCK HAVEN UNIVERSITY,special_jurisdiction,0.0,035,44128,srs_agency_header,True
PA0181200,42,PA,rape,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,LOCK HAVEN UNIVERSITY,special_jurisdiction,0.0,035,44128,srs_agency_header,True
PA0181200,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,LOCK HAVEN UNIVERSITY,special_jurisdiction,0.0,035,44128,srs_agency_header,True
PA0190100,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,BENTON AREA,local_police,1928.0,037,05680,srs_agency_header,True
PA0190100,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,BENTON AREA,local_police,1928.0,037,05680,srs_agency_header,True
PA0190100,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,BENTON AREA,local_police,1928.0,037,05680,srs_agency_header,True
PA0190100,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,BENTON AREA,local_police,1928.0,037,05680,srs_agency_header,True
PA0190100,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,BENTON AREA,local_police,1928.0,037,05680,srs_agency_header,True
PA0190100,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,BENTON AREA,local_police,1928.0,037,05680,srs_agency_header,True
PA0190800,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,SCOTT TOWNSHIP,local_police,5706.0,037,68392,srs_agency_header,True
PA0190800,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,SCOTT TOWNSHIP,local_police,5706.0,037,68392,srs_agency_header,True
PA0190900,42,PA,burglary,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,BLOOMSBURG UNIVERSITY,special_jurisdiction,0.0,037,07128,srs_agency_header,True
PA0190900,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,BLOOMSBURG UNIVERSITY,special_jurisdiction,0.0,037,07128,srs_agency_header,True
PA0190900,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,BLOOMSBURG UNIVERSITY,special_jurisdiction,0.0,037,07128,srs_agency_header,True
PA0190900,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,BLOOMSBURG UNIVERSITY,special_jurisdiction,0.0,037,07128,srs_agency_header,True
PA0191000,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,MIFFLIN TOWNSHIP,local_police,4272.0,037,49256,srs_agency_header,True
PA0191000,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,MIFFLIN TOWNSHIP,local_police,4272.0,037,49256,srs_agency_header,True
PA0191000,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,MIFFLIN TOWNSHIP,local_police,4272.0,037,49256,srs_agency_header,True
PA0191000,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,MIFFLIN TOWNSHIP,local_police,4272.0,037,49256,srs_agency_header,True
PA0191000,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,MIFFLIN TOWNSHIP,local_police,4272.0,037,49256,srs_agency_header,True
PA0191000,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,MIFFLIN TOWNSHIP,local_police,4272.0,037,49256,srs_agency_header,True
PA0202300,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ALLEGHENY COLLEGE,unknown,,,,,True
PA0202300,42,PA,burglary,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ALLEGHENY COLLEGE,unknown,,,,,True
PA0202300,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ALLEGHENY COLLEGE,unknown,,,,,True
PA0202300,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ALLEGHENY COLLEGE,unknown,,,,,True
