ori7c,ori9,state_abbr,state_fips,year,aggravated_assault,burglary,larceny,motor_vehicle_theft,murder,rape,robbery,total,sig,preferred_sources,max_preferred_months,n_usable,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,cw_n_jurisdictions,cw_weight_sum,cw_relationship,cw_jurisdictions,estimated_count_2024_all_offenses,n_ori9,n_ori7,group_total_sum,group_total_max,group_excess_mass,duplicate_class,match_evidence
OH03133,OH0313300,OH,39,2022,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|0|4|0,nibrs_srs_equivalent_annual,6.0,7,SPRINGDALE,local_police,11213.0,061,74104,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3974104,428.0,6,6,24.0,4.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04321,OH0432100,OH,39,2022,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|0|4|0,nibrs_srs_equivalent_annual,5.0,7,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,085,40642,srs_agency_header,1.0,1.0,overlap,39:statewide_overlap_layer,8.0,6,6,24.0,4.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04322,OH0432200,OH,39,2022,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|0|4|0,cius_publication_annual,12.0,7,KIRTLAND,local_police,6899.0,085,40642,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3940642,5.0,6,6,24.0,4.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH08702,OH0870200,OH,39,2022,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|0|4|0,nibrs_srs_equivalent_annual|srs_return_a_annual,1.0,6,NORTH BALTIMORE,local_police,3569.0,173,56154,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3956154,18.912583591016844,6,6,24.0,4.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH08734,OH0873400,OH,39,2022,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|0|4|0,nibrs_srs_equivalent_annual,11.0,7,WOOD COUNTY PARK DISTRIC,special_jurisdiction,0.0,173,99173,srs_agency_header,1.0,1.0,overlap,39:statewide_overlap_layer,3.0,6,6,24.0,4.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00113,PA0011300,PA,42,2022,0.0,0.0,9.0,1.0,0.0,0.0,0.0,10.0,0|0|0|0|0|9|1,srs_return_a_annual,8.0,0,READING TOWNSHIP,local_police,5935.0,001,63616,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4200163616,9.0,3,3,30.0,10.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00501,PA0050100,PA,42,2022,0.0,1.0,9.0,0.0,0.0,0.0,0.0,10.0,0|0|0|0|1|9|0,srs_return_a_annual,5.0,0,BEDFORD,local_police,2835.0,009,04944,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4200904944,15.0,3,3,30.0,10.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02512,PA0251200,PA,42,2022,0.0,0.0,9.0,1.0,0.0,0.0,0.0,10.0,0|0|0|0|0|9|1,srs_return_a_annual,2.0,0,LAKE CITY,local_police,2906.0,049,40960,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4204940960,19.767658972039797,3,3,30.0,10.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02804,PA0280400,PA,42,2022,0.0,1.0,9.0,0.0,0.0,0.0,0.0,10.0,0|0|0|0|1|9|0,nibrs_srs_equivalent_annual,12.0,7,MERCERSBURG,local_police,1552.0,055,48704,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4205548704,1.0,3,3,30.0,10.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA03507,PA0350700,PA,42,2022,0.0,1.0,9.0,0.0,0.0,0.0,0.0,10.0,0|0|0|0|1|9|0,srs_return_a_annual,4.0,0,CLARKS SUMMIT,local_police,6629.0,069,13880,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4206913880,34.0,3,3,30.0,10.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04031,PA0403100,PA,42,2022,0.0,0.0,9.0,1.0,0.0,0.0,0.0,10.0,0|0|0|0|0|9|1,srs_return_a_annual,9.0,0,FAIRVIEW TOWNSHIP,local_police,4728.0,079,24888,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4207924888,18.666666666666664,3,3,30.0,10.0,20.0,T2_different_ori7_identical_signature,identical_7_offense_vector
NY02168,NY0216800,NY,36,2022,3.0,3.0,13.0,0.0,0.0,0.0,0.0,19.0,0|0|0|3|3|13|0,cius_publication_annual,12.0,7,FRANKFORT TOWN,local_police,4854.0,043,27199,srs_agency_header,1.0,1.0,exclusive,36:municipal:cousub:3604327199,39.0,2,2,38.0,19.0,19.0,T2_different_ori7_identical_signature,identical_7_offense_vector
NY05320,NY0532000,NY,36,2022,3.0,3.0,13.0,0.0,0.0,0.0,0.0,19.0,0|0|0|3|3|13|0,state_publication_annual,12.0,7,WAVERLY VILLAGE,local_police,4278.0,107,78806,srs_agency_header,1.0,1.0,exclusive,36:municipal:place:3678806,20.0,2,2,38.0,19.0,19.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MA00609,MA0060900,MA,25,2022,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0|0|0|0|0|9|0,cius_publication_annual,12.0,7,GILL,local_police,1564.0,011,25730,srs_agency_header,1.0,1.0,exclusive,25:municipal:cousub:2501125730,16.0,3,3,27.0,9.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MA01312,MA0131200,MA,25,2022,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0|0|0|0|0|9|0,nibrs_srs_equivalent_annual,12.0,7,BOSTON,special_jurisdiction,0.0,025,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,1.0,3,3,27.0,9.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MA01338,MA0133800,MA,25,2022,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0|0|0|0|0|9|0,cius_publication_annual,12.0,7,MASS COLLEGE OF ART,special_jurisdiction,,025,07000,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,1.0,3,3,27.0,9.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MN01803,MN0180300,MN,27,2022,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0|0|0|0|0|6|0,cius_publication_annual,12.0,7,BREEZY POINT,local_police,2814.0,035,07516,srs_agency_header,1.0,1.0,exclusive,27:municipal:place:2707516,4.0,4,4,24.0,6.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MN01810,MN0181000,MN,27,2022,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0|0|0|0|0|6|0,cius_publication_annual,12.0,7,NISSWA,local_police,2175.0,035,46348,srs_agency_header,1.0,1.0,exclusive,27:municipal:place:2746348,14.0,4,4,24.0,6.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MN02102,MN0210200,MN,27,2022,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0|0|0|0|0|6|0,cius_publication_annual,12.0,7,OSAKIS,local_police,1750.0,041,48796,srs_agency_header,1.0,1.0,exclusive,27:municipal:place:2748796,3.0,4,4,24.0,6.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MN05608,MN0560800,MN,27,2022,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0|0|0|0|0|6|0,cius_publication_annual,12.0,7,PARKERS PRAIRIE,local_police,1031.0,111,49732,srs_agency_header,1.0,1.0,exclusive,27:municipal:place:2749732,2.0,4,4,24.0,6.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH00705,OH0070500,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,5.0,7,POWHATAN POINT,local_police,1542.0,013,64542,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3964542,3.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH00711,OH0071100,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual|srs_return_a_annual,3.0,6,FLUSHING,local_police,843.0,013,27552,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3927552,0.0,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH01211,OH0121100,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,4.0,7,SOUTH VIENNA,local_police,406.0,023,73796,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3973796,0.8913663507531419,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH01312,OH0131200,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,4.0,7,OWENSVILLE,local_police,836.0,025,59220,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3959220,6.857142857142857,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH01510,OH0151000,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,cius_publication_annual,12.0,7,NEW WATERFORD,local_police,1186.0,029,55790,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3955790,6.0,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH01513,OH0151300,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,5.0,7,WASHINGTONVILLE,local_police,753.0,029,81732,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3981732,3.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH01833,OH0183300,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,6.0,7,NEWBURGH HEIGHTS,local_police,2071.0,035,54250,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3954250,12.0,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH01918,OH0191800,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,5.0,6,UNION CITY,local_police,1601.0,037,78624,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3978624,0.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH02102,OH0210200,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,1.0,6,ASHLEY,local_police,1674.0,041,02582,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3902582,9.537507339130316,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH02122,OH0212200,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,3.0,7,PRSVTN PKS OF DELAWARE C,special_jurisdiction,0.0,041,99041,srs_agency_header,1.0,1.0,overlap,39:statewide_overlap_layer,1.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04108,OH0410800,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,5.0,7,AMSTERDAM,local_police,476.0,081,01938,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3901938,1.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04120,OH0412000,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,3.0,7,TILTONSVILLE,local_police,1287.0,081,76806,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3976806,1.7827327015062837,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04404,OH0440400,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,4.0,7,CHESAPEAKE,local_police,742.0,087,13904,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3913904,6.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04510,OH0451000,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,1.0,6,KIRKERSVILLE,local_police,560.0,089,40572,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3940572,0.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04702,OH0470200,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,3.0,7,AVON,local_police,25595.0,093,03352,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3903352,248.0,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04711,OH0471100,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,1.0,6,KIPTON,local_police,235.0,093,40544,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3940544,0.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04822,OH0482200,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,3.0,7,TOLEDO METRO PARK DIST,special_jurisdiction,0.0,095,77000,srs_agency_header,1.0,1.0,overlap,39:statewide_overlap_layer,0.9057573278743262,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH05305,OH0530500,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,6.0,7,SYRACUSE,local_police,818.0,105,76050,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3976050,0.8074467869519106,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH05506,OH0550600,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,cius_publication_annual,12.0,7,COVINGTON,local_police,2730.0,109,19050,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3919050,1.638210358973082,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH06009,OH0600900,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,4.0,7,ROSEVILLE,local_police,1837.0,119,68560,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3968560,5.0,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH06401,OH0640100,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,3.0,7,CROOKSVILLE,local_police,2485.0,127,19456,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3919456,6.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH07003,OH0700300,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,2.0,6,PLYMOUTH,local_police,1802.0,139,63800,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3963800,5.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH07006,OH0700600,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,1.0,6,BUTLER,local_police,940.0,139,10632,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3910632,0.8690853293028801,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH07504,OH0750400,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,3.0,7,FORT LORAMIE,local_police,1596.0,149,27832,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3927832,0.8494065688525263,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH07718,OH0771800,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,1.0,6,PENINSULA,local_police,562.0,153,61574,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3961574,11.0,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH08302,OH0830200,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,10.0,7,HARVEYSBURG,local_police,574.0,165,34384,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3934384,3.1720322074460205,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH08706,OH0870600,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual|srs_return_a_annual,1.0,6,BLOOMDALE,local_police,684.0,173,07062,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3907062,0.76034609367517,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH08721,OH0872100,OH,39,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,3.0,7,RISINGSUN,local_police,632.0,173,67314,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3967314,0.8913663507531419,19,19,19.0,1.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH08801,OH0880100,OH,39,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,11.0,7,CAREY,local_police,3564.0,175,12112,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3912112,4.0,10,10,20.0,2.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA03209,PA0320900,PA,42,2022,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0|0|0|0|0|9|0,srs_return_a_annual,4.0,0,COUNTY DETECTIVE INDIAN,special_jurisdiction,0.0,063,99063,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,21.0,3,3,27.0,9.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04040,PA0404000,PA,42,2022,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0|0|0|0|0|9|0,srs_return_a_annual,9.0,0,HARVEYS LAKE,local_police,2826.0,079,33000,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4207933000,3.0,3,3,27.0,9.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA05126,PA0512600,PA,42,2022,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0|0|0|0|0|9|0,srs_return_a_annual,3.0,0,SPR BEN RUSH,unknown,0.0,101,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,12.0,3,3,27.0,9.0,18.0,T2_different_ori7_identical_signature,identical_7_offense_vector
NC01004,NC0100400,NC,37,2022,0.0,6.0,11.0,0.0,0.0,0.0,0.0,17.0,0|0|0|0|6|11|0,nibrs_srs_equivalent_annual,5.0,7,HOLDEN BEACH,local_police,950.0,019,31960,srs_agency_header,1.0,1.0,exclusive,37:municipal:place:3731960,15.0,2,2,34.0,17.0,17.0,T2_different_ori7_identical_signature,identical_7_offense_vector
NC07502,NC0750200,NC,37,2022,0.0,6.0,11.0,0.0,0.0,0.0,0.0,17.0,0|0|0|0|6|11|0,nibrs_srs_equivalent_annual,11.0,7,SALUDA,local_police,702.0,149,58920,srs_agency_header,1.0,1.0,exclusive,37:municipal:place:3758920,11.0,2,2,34.0,17.0,17.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH05215,OH0521500,OH,39,2022,1.0,1.0,15.0,0.0,0.0,0.0,0.0,17.0,0|0|0|1|1|15|0,nibrs_srs_equivalent_annual|srs_return_a_annual,11.0,4,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,103,09708,srs_agency_header,1.0,1.0,exclusive,39:municipal:cousub:3910309708,13.714285714285714,2,2,34.0,17.0,17.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH08607,OH0860700,OH,39,2022,1.0,1.0,15.0,0.0,0.0,0.0,0.0,17.0,0|0|0|1|1|15|0,cius_publication_annual,12.0,7,PIONEER,local_police,1412.0,171,62834,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3962834,22.0,2,2,34.0,17.0,17.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI73720,MI7372000,MI,26,2022,8.0,1.0,7.0,0.0,0.0,0.0,0.0,16.0,0|0|0|8|1|7|0,nibrs_srs_equivalent_annual,12.0,7,ST CHARLES,local_police,1971.0,145,70640,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2670640,15.0,2,2,32.0,16.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI74835,MI7483500,MI,26,2022,8.0,1.0,7.0,0.0,0.0,0.0,0.0,16.0,0|0|0|8|1|7|0,cius_publication_annual,12.0,7,YALE,local_police,1903.0,147,89000,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2689000,20.0,2,2,32.0,16.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH00207,OH0020700,OH,39,2022,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0|0|0|0|0|8|0,cius_publication_annual,12.0,7,ELIDA,local_police,1892.0,003,24808,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3924808,6.0,3,3,24.0,8.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH04718,OH0471800,OH,39,2022,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0|0|0|0|0|8|0,nibrs_srs_equivalent_annual,11.0,7,LORAIN CO MET PRK DIST,special_jurisdiction,0.0,093,99093,srs_agency_header,1.0,1.0,overlap,39:statewide_overlap_layer,15.0,3,3,24.0,8.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
OH07002,OH0700200,OH,39,2022,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0|0|0|0|0|8|0,nibrs_srs_equivalent_annual,7.0,7,ONTARIO,local_police,6686.0,139,58520,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3958520,240.0,3,3,24.0,8.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA0021P,PA0021P00,PA,42,2022,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|1|0|3|0,srs_return_a_annual,7.0,0,PA ST UNIV GREATER ALLE,special_jurisdiction,0.0,003,46256,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,10.169907735982965,5,5,20.0,4.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00276,PA0027600,PA,42,2022,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0|0|0|0|0|8|0,srs_return_a_annual,4.0,0,LEETSDALE,local_police,1183.0,003,42392,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4200342392,16.0,3,3,24.0,8.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00708,PA0070800,PA,42,2022,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0|0|0|0|0|8|0,srs_return_a_annual,5.0,0,DUNCANSVILLE,local_police,1235.0,013,20248,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4201320248,2.0,3,3,24.0,8.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00709,PA0070900,PA,42,2022,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|1|3|0,srs_return_a_annual,3.0,0,MARTINSBURG,local_police,1873.0,013,47872,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4201347872,1.0,5,5,20.0,4.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01011,PA0101100,PA,42,2022,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0|0|0|0|0|8|0,srs_return_a_annual,5.0,0,SLIPPERY ROCK UNIVERSITY,special_jurisdiction,0.0,019,71184,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,22.0,3,3,24.0,8.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01539,PA0153900,PA,42,2022,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|1|3|0,srs_return_a_annual,2.0,0,WEST VINCENT TOWNSHIP,local_police,6947.0,029,84160,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4202984160,6.0,5,5,20.0,4.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA03513,PA0351300,PA,42,2022,1.0,5.0,10.0,0.0,0.0,0.0,0.0,16.0,0|0|0|1|5|10|0,srs_return_a_annual,8.0,0,THROOP,local_police,4115.0,069,76648,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4206976648,24.0,2,2,32.0,16.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA03516,PA0351600,PA,42,2022,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|1|3|0,srs_return_a_annual,3.0,0,JESSUP,local_police,4512.0,069,38160,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4206938160,23.607446318850318,5,5,20.0,4.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04034,PA0403400,PA,42,2022,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|1|0|3|0,srs_return_a_annual,4.0,0,NESCOPECK,local_police,1540.0,079,52984,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4207952984,2.9899990765536986,5,5,20.0,4.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04055,PA0405500,PA,42,2022,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|1|0|3|0,srs_return_a_annual,5.0,0,COUNTY DET LUZERNE COUN,special_jurisdiction,0.0,079,99079,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,2.0,5,5,20.0,4.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA05207,PA0520700,PA,42,2022,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|1|3|0,srs_return_a_annual,4.0,0,SPR PROMISED LAND,unknown,0.0,103,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,,5,5,20.0,4.0,16.0,T2_different_ori7_identical_signature,identical_7_offense_vector
