ori9,year,offense,count,quarters_reported,months_reported,state_abbr,source,raw_data_source,assumed_months_reported
MS0610100,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610200,2024,larceny,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610400,2024,aggravated_assault,8.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610400,2024,burglary,10.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610400,2024,larceny,228.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610400,2024,motor_vehicle_theft,8.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610400,2024,rape,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610400,2024,robbery,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610500,2024,aggravated_assault,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610500,2024,burglary,21.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610500,2024,larceny,46.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610500,2024,motor_vehicle_theft,13.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610500,2024,rape,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610600,2024,aggravated_assault,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0610600,2024,larceny,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620100,2024,aggravated_assault,23.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620100,2024,burglary,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620100,2024,larceny,26.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620100,2024,motor_vehicle_theft,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620100,2024,rape,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620100,2024,robbery,13.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620200,2024,aggravated_assault,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620200,2024,larceny,8.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620200,2024,motor_vehicle_theft,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620200,2024,rape,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0620200,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0630000,2024,burglary,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640000,2024,aggravated_assault,29.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640000,2024,burglary,21.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640000,2024,larceny,95.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640000,2024,motor_vehicle_theft,24.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640000,2024,murder,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640000,2024,rape,11.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640000,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640100,2024,aggravated_assault,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640100,2024,burglary,36.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640100,2024,larceny,49.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640100,2024,motor_vehicle_theft,11.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640100,2024,murder,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640100,2024,rape,8.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640100,2024,robbery,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640200,2024,aggravated_assault,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640200,2024,burglary,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640200,2024,larceny,12.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640200,2024,motor_vehicle_theft,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0640200,2024,rape,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0650000,2024,aggravated_assault,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0650000,2024,burglary,5.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0650000,2024,larceny,8.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0650000,2024,motor_vehicle_theft,12.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0650000,2024,rape,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660000,2024,aggravated_assault,23.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660000,2024,burglary,50.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660000,2024,larceny,93.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660000,2024,motor_vehicle_theft,21.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660000,2024,murder,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660000,2024,rape,24.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660000,2024,robbery,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660100,2024,aggravated_assault,8.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660100,2024,burglary,15.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660100,2024,larceny,114.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660100,2024,motor_vehicle_theft,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660100,2024,murder,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0660100,2024,rape,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0670000,2024,aggravated_assault,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0670000,2024,burglary,9.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0670000,2024,larceny,31.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0670000,2024,motor_vehicle_theft,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0670000,2024,murder,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0670000,2024,rape,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0670000,2024,robbery,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0680000,2024,aggravated_assault,10.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0680000,2024,burglary,20.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0680000,2024,larceny,44.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0680000,2024,motor_vehicle_theft,38.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0680000,2024,murder,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0680000,2024,rape,12.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0680000,2024,robbery,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690000,2024,aggravated_assault,22.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690000,2024,burglary,26.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690000,2024,larceny,77.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690000,2024,motor_vehicle_theft,29.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690000,2024,rape,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690000,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690100,2024,aggravated_assault,18.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690100,2024,burglary,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690100,2024,larceny,123.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690100,2024,motor_vehicle_theft,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0690100,2024,rape,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0700300,2024,aggravated_assault,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0700300,2024,burglary,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0700300,2024,larceny,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710000,2024,aggravated_assault,22.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710000,2024,burglary,30.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710000,2024,larceny,58.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710000,2024,motor_vehicle_theft,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710000,2024,rape,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710000,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710100,2024,aggravated_assault,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710100,2024,burglary,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710100,2024,larceny,25.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710100,2024,motor_vehicle_theft,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0710100,2024,rape,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720000,2024,aggravated_assault,32.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720000,2024,burglary,35.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720000,2024,larceny,291.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720000,2024,motor_vehicle_theft,60.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720000,2024,murder,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720000,2024,rape,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720000,2024,robbery,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720100,2024,burglary,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720100,2024,larceny,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720100,2024,motor_vehicle_theft,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0720100,2024,murder,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730000,2024,aggravated_assault,22.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730000,2024,burglary,19.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730000,2024,larceny,95.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730000,2024,motor_vehicle_theft,18.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730000,2024,murder,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730000,2024,rape,11.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730000,2024,robbery,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730100,2024,aggravated_assault,5.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730100,2024,burglary,23.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730100,2024,larceny,64.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730100,2024,motor_vehicle_theft,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0730100,2024,robbery,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0740000,2024,aggravated_assault,17.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0740000,2024,burglary,11.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0740000,2024,larceny,36.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0740000,2024,motor_vehicle_theft,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0740000,2024,murder,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0740000,2024,rape,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0740000,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0750100,2024,aggravated_assault,105.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0750100,2024,burglary,57.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0750100,2024,larceny,589.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0750100,2024,motor_vehicle_theft,79.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0750100,2024,murder,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0750100,2024,rape,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0750100,2024,robbery,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770000,2024,aggravated_assault,46.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770000,2024,burglary,32.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770000,2024,larceny,91.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770000,2024,motor_vehicle_theft,28.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770000,2024,rape,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770100,2024,aggravated_assault,34.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770100,2024,burglary,13.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770100,2024,larceny,56.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770100,2024,motor_vehicle_theft,7.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770100,2024,murder,5.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770100,2024,rape,6.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0770100,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780000,2024,aggravated_assault,10.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780000,2024,burglary,6.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780000,2024,larceny,9.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780000,2024,motor_vehicle_theft,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780000,2024,rape,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780100,2024,burglary,12.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780100,2024,larceny,14.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780100,2024,motor_vehicle_theft,6.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780100,2024,robbery,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780300,2024,burglary,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0780300,2024,larceny,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800000,2024,aggravated_assault,17.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800000,2024,burglary,27.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800000,2024,larceny,36.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800000,2024,motor_vehicle_theft,5.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800000,2024,murder,5.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800000,2024,rape,9.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800000,2024,robbery,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800100,2024,aggravated_assault,42.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800100,2024,burglary,6.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800100,2024,larceny,88.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800100,2024,motor_vehicle_theft,4.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800100,2024,rape,2.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0800100,2024,robbery,3.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810100,2024,aggravated_assault,16.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810100,2024,burglary,6.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810100,2024,larceny,88.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810100,2024,motor_vehicle_theft,8.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810100,2024,murder,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810100,2024,rape,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810300,2024,aggravated_assault,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810300,2024,burglary,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810300,2024,larceny,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
MS0810300,2024,motor_vehicle_theft,1.0,,,MS,state_publication_annual,ms_tops_offense_detail_annual,12.0
