ori9,state_abbr,year,total,months,lane,median_hist_total_2018_2023,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,published_as_full_year_zero
PA0635000,PA,2023,0.0,12.0,cius,1.5,WEST PIKE RUN,local_police,1981.0,125,83840,srs_agency_header,True
PA0653500,PA,2023,0.0,12.0,cius,1.5,PENN,local_police,708.0,129,58872,srs_agency_header,True
WA0311800,WA,2023,0.0,12.0,cius,1.5,INDEX,local_police,218.0,061,,fbi_cde_agency_roster,True
AL0311000,AL,2023,0.0,12.0,cius,1.0,WALNUT GROVE,local_police,779.0,055,79728,srs_agency_header,True
AL0370300,AL,2023,0.0,12.0,cius,1.0,NEWVILLE,local_police,562.0,067,54600,srs_agency_header,True
AR0030500,AR,2023,0.0,12.0,cius,1.0,NORFORK,local_police,543.0,005,,fbi_cde_agency_roster,True
CO0050700,CO,2023,0.0,12.0,cius,1.0,WALSH,local_police,549.0,009,82460,srs_agency_header,True
GA0590500,GA,2023,0.0,12.0,cius,1.0,FRANKLIN SPRINGS,local_police,1232.0,119,31320,srs_agency_header,True
GA0680800,GA,2023,0.0,12.0,cius,1.0,PIEDMONT COLLEGE,special_jurisdiction,,137,22304,srs_agency_header,True
IL0410300,IL,2023,0.0,12.0,cius,1.0,REND LAKE COLLEGE,special_jurisdiction,0.0,081,37179,srs_agency_header,True
IL0501300,IL,2023,0.0,12.0,cius,1.0,GRAND RIDGE,local_police,525.0,099,30757,srs_agency_header,True
IL0880100,IL,2023,0.0,12.0,cius,1.0,TOULON,local_police,1179.0,175,75783,srs_agency_header,True
IL0921600,IL,2023,0.0,12.0,cius,1.0,SIDELL,local_police,579.0,183,69836,srs_agency_header,True
IN0110600,IN,2023,0.0,12.0,cius,1.0,KNIGHTSVILLE,local_police,767.0,021,40302,srs_agency_header,True
KY0360400,KY,2023,0.0,12.0,cius,1.0,WAYLAND,local_police,398.0,071,81012,srs_agency_header,True
KY0430300,KY,2023,0.0,12.0,cius,1.0,CLARKSON,local_police,958.0,085,15148,srs_agency_header,True
KY0980200,KY,2023,0.0,12.0,cius,1.0,ELKHORN CITY,local_police,980.0,195,24382,srs_agency_header,True
KY1000300,KY,2023,0.0,12.0,cius,1.0,EUBANK,local_police,335.0,199,25552,srs_agency_header,True
KY1020100,KY,2023,0.0,12.0,cius,1.0,LIVINGSTON,local_police,218.0,203,47098,srs_agency_header,True
MI3250600,MI,2023,0.0,12.0,cius,1.0,KINDE,local_police,440.0,063,43220,srs_agency_header,True
MI3264400,MI,2023,0.0,12.0,cius,1.0,OWENDALE,local_police,261.0,063,61920,srs_agency_header,True
MN0170500,MN,2023,0.0,12.0,cius,1.0,WESTBROOK,local_police,769.0,033,69250,srs_agency_header,True
MN0720500,MN,2023,0.0,12.0,cius,1.0,HENDERSON,local_police,982.0,143,28394,srs_agency_header,True
MN0800200,MN,2023,0.0,12.0,cius,1.0,SEBEKA,local_police,753.0,159,59152,srs_agency_header,True
MO0191200,MO,2023,0.0,12.0,cius,1.0,EAST LYNNE,local_police,313.0,037,20980,srs_agency_header,True
MO0440500,MO,2023,0.0,12.0,cius,1.0,OREGON,local_police,845.0,087,54848,srs_agency_header,True
MO0540100,MO,2023,0.0,12.0,cius,1.0,ALMA,local_police,394.0,107,00802,srs_agency_header,True
MO0540900,MO,2023,0.0,12.0,cius,1.0,NAPOLEON,local_police,213.0,107,51140,srs_agency_header,True
MO1050300,MO,2023,0.0,12.0,cius,1.0,REEDS SPRING,local_police,1278.0,209,61112,srs_agency_header,True
NH0033000,NH,2023,0.0,12.0,cius,1.0,ROXBURY,local_police,228.0,005,65700,srs_agency_header,True
NH0053200,NH,2023,0.0,12.0,cius,1.0,GROTON,local_police,611.0,009,32180,srs_agency_header,True
NY0022200,NY,2023,0.0,12.0,cius,1.0,ANDOVER VILLAGE,local_police,987.0,003,02143,srs_agency_header,True
NY0052200,NY,2023,0.0,12.0,cius,1.0,PORT BYRON VILLAGE,local_police,1271.0,011,59212,srs_agency_header,True
NY0294700,NY,2023,0.0,12.0,cius,1.0,CENTRE ISLAND VILLAGE,local_police,414.0,059,13618,srs_agency_header,True
NY0514400,NY,2023,0.0,12.0,cius,1.0,ASHAROKEN VILLAGE,local_police,650.0,103,02737,srs_agency_header,True
OK0200400,OK,2023,0.0,12.0,cius,1.0,BUTLER,local_police,299.0,039,10450,srs_agency_header,True
OK0572300,OK,2023,0.0,12.0,cius,1.0,WYNONA,local_police,434.0,113,82450,srs_agency_header,True
OK0680600,OK,2023,0.0,12.0,cius,1.0,GANS,local_police,300.0,135,28350,srs_agency_header,True
PA0027800,PA,2023,0.0,12.0,cius,1.0,LINCOLN,local_police,1038.0,003,43408,srs_agency_header,True
PA0131600,PA,2023,0.0,12.0,cius,1.0,WEISSPORT,local_police,418.0,025,82080,srs_agency_header,True
PA0222100,PA,2023,0.0,12.0,cius,1.0,ROYALTON,local_police,1131.0,043,66560,srs_agency_header,True
PA0261800,PA,2023,0.0,12.0,cius,1.0,PERRYOPOLIS,local_police,1690.0,051,59520,srs_agency_header,True
PA0320500,PA,2023,0.0,12.0,cius,1.0,CHERRY TREE,local_police,340.0,063,13120,srs_agency_header,True
PA0544500,PA,2023,0.0,12.0,cius,1.0,WALKER TOWNSHIP,local_police,1008.0,107,80576,srs_agency_header,True
PA0652900,PA,2023,0.0,12.0,cius,1.0,AVONMORE BORO,local_police,953.0,129,03688,srs_agency_header,True
SC0460700,SC,2023,0.0,12.0,cius,1.0,YORK TECHNICAL COLLEGE,special_jurisdiction,0.0,091,,fbi_cde_agency_roster,True
TX1701800,TX,2023,0.0,12.0,cius,1.0,WOODBRANCH,local_police,1603.0,339,80044,srs_agency_header,True
WY0040300,WY,2023,0.0,12.0,cius,1.0,MEDICINE BOW,local_police,265.0,007,51575,srs_agency_header,True
AL0420400,AL,2023,0.0,12.0,cius,,HILLSBORO,local_police,518.0,079,34816,srs_agency_header,True
GA0050400,GA,2023,0.0,12.0,cius,,GEORGIA MILITARY COLLEGE,special_jurisdiction,0.0,009,51492,srs_agency_header,True
GA0190300,GA,2023,0.0,12.0,cius,,LEARY,local_police,577.0,037,45600,srs_agency_header,True
GA0290900,GA,2023,0.0,12.0,cius,,ATHENS TECHNICAL COLLEGE,special_jurisdiction,0.0,059,,fbi_cde_agency_roster,True
GA0810400,GA,2023,0.0,12.0,cius,,BARTOW,local_police,256.0,163,05680,srs_agency_header,True
GA1130200,GA,2023,0.0,12.0,cius,,PATTERSON,local_police,779.0,229,59500,srs_agency_header,True
IA0820800,IA,2023,0.0,12.0,cius,,PRINCETON,local_police,962.0,163,64740,srs_agency_header,True
IL0060100,IL,2023,0.0,12.0,cius,,BUDA,local_police,506.0,011,09356,srs_agency_header,True
IL0061600,IL,2023,0.0,12.0,cius,,CHERRY,local_police,426.0,011,,fbi_cde_agency_roster,True
IL0562500,IL,2023,0.0,12.0,cius,,BULL VALLEY,local_police,1122.0,111,09531,srs_agency_header,True
IL0792100,IL,2023,0.0,12.0,cius,,ELLIS GROVE,local_police,346.0,157,23503,srs_agency_header,True
IL0922000,IL,2023,0.0,12.0,cius,,INDIANOLA,local_police,263.0,183,37348,srs_agency_header,True
KY0360200,KY,2023,0.0,12.0,cius,,WHEELWRIGHT,local_police,481.0,071,82272,srs_agency_header,True
KY0480400,KY,2023,0.0,12.0,cius,,LYNCH,local_police,654.0,095,48540,srs_agency_header,True
KY0660100,KY,2023,0.0,12.0,cius,,HYDEN,local_police,341.0,131,38908,srs_agency_header,True
KY0690200,KY,2023,0.0,12.0,cius,,HUSTONVILLE,local_police,402.0,137,38836,srs_agency_header,True
KY0690300,KY,2023,0.0,12.0,cius,,CRAB ORCHARD,local_police,831.0,137,17956,srs_agency_header,True
LA0090800,LA,2023,0.0,12.0,cius,,IDA,local_police,212.0,017,,fbi_cde_agency_roster,True
LA0190300,LA,2023,0.0,12.0,cius,,WILSON,local_police,564.0,037,82215,srs_agency_header,True
LA0190500,LA,2023,0.0,12.0,cius,,NORWOOD,local_police,299.0,037,56295,srs_agency_header,True
LA0200600,LA,2023,0.0,12.0,cius,,CHATAIGNIER,local_police,355.0,039,14450,srs_agency_header,True
LA0430700,LA,2023,0.0,12.0,cius,,FISHER,local_police,221.0,085,25615,srs_agency_header,True
LA0460200,LA,2023,0.0,12.0,cius,,MONTPELIER,local_police,246.0,091,51690,srs_agency_header,True
MA0022800,MA,2023,0.0,12.0,cius,,TYRINGHAM,local_police,419.0,003,71095,srs_agency_header,True
MI3266600,MI,2023,0.0,12.0,cius,,PIGEON,local_police,1205.0,063,64060,srs_agency_header,True
MN0010200,MN,2023,0.0,12.0,cius,,MCGREGOR,local_police,385.0,001,39014,srs_agency_header,True
MN0221000,MN,2023,0.0,12.0,cius,,MINNESOTA LAKE,local_police,663.0,043,43198,srs_agency_header,True
MN0230500,MN,2023,0.0,12.0,cius,,RUSHFORD,local_police,1861.0,045,56284,srs_agency_header,True
MO0620300,MO,2023,0.0,12.0,cius,,MARQUAND,local_police,203.0,123,46244,srs_agency_header,True
MT0410300,MT,2023,0.0,12.0,cius,,DARBY,local_police,886.0,081,19300,srs_agency_header,True
ND0040100,ND,2023,0.0,12.0,cius,,MEDORA,local_police,172.0,007,51900,srs_agency_header,True
NH0057400,NH,2023,0.0,12.0,cius,,WARREN,local_police,952.0,009,78740,srs_agency_header,True
OK0380800,OK,2023,0.0,12.0,cius,,MOUNTAIN PARK,local_police,318.0,075,,fbi_cde_agency_roster,True
OK0680900,OK,2023,0.0,12.0,cius,,MARBLE CITY,local_police,249.0,135,46450,srs_agency_header,True
PA0032800,PA,2023,0.0,12.0,cius,,ELDERTON,local_police,342.0,005,22832,srs_agency_header,True
PA0115600,PA,2023,0.0,12.0,cius,,VINTONDALE,local_police,407.0,021,80288,srs_agency_header,True
PA0180900,PA,2023,0.0,12.0,cius,,MILL HALL,local_police,5179.0,035,49760,srs_agency_header,True
PA0261000,PA,2023,0.0,12.0,cius,,DUNBAR,local_police,993.0,051,20216,srs_agency_header,True
PA0351700,PA,2023,0.0,12.0,cius,,MAYFIELD,local_police,1762.0,069,48176,srs_agency_header,True
PA0542400,PA,2023,0.0,12.0,cius,,PINE GROVE,local_police,2079.0,107,60456,srs_agency_header,True
PA0544200,PA,2023,0.0,12.0,cius,,NORTH UNION TOWNSHIP,local_police,1426.0,107,55472,srs_agency_header,True
PA0544700,PA,2023,0.0,12.0,cius,,BRANCH TOWNSHIP,local_police,2406.0,107,08200,srs_agency_header,True
PA0544900,PA,2023,0.0,12.0,cius,,BLYTHE TOWNSHIP,local_police,887.0,107,07336,srs_agency_header,True
PA0560500,PA,2023,0.0,12.0,cius,,BOSWELL,local_police,1211.0,111,07712,srs_agency_header,True
PA0561800,PA,2023,0.0,12.0,cius,,ROCKWOOD,local_police,837.0,111,65736,srs_agency_header,True
PA0562500,PA,2023,0.0,12.0,cius,,ELK LICK TOWNSHIP,local_police,2250.0,111,23168,srs_agency_header,True
SC0200200,SC,2023,0.0,12.0,cius,,RIDGEWAY,local_police,297.0,039,60415,srs_agency_header,True
UT0210300,UT,2023,0.0,12.0,cius,,AURORA,local_police,1065.0,041,,fbi_cde_agency_roster,True
WI0670600,WI,2023,0.0,12.0,cius,,HARTFORD TOWNSHIP,local_police,3571.0,131,,fbi_cde_agency_roster,True
MT0320300,MT,2022,0.0,12.0,cius,100.0,UNIVERSITY OF MONTANA,special_jurisdiction,0.0,063,50200,srs_agency_header,True
MA0082800,MA,2022,0.0,12.0,cius,49.0,AMHERST COLLEGE,special_jurisdiction,,015,01325,srs_agency_header,True
MO0951100,MO,2022,0.0,12.0,cius,25.0,CALVERTON PARK,local_police,1276.0,189,10612,srs_agency_header,True
OK0120500,OK,2022,0.0,12.0,cius,25.0,FORT TOWSON,local_police,504.0,023,27400,srs_agency_header,True
MO1050500,MO,2022,0.0,12.0,cius,24.0,KIMBERLING CITY,local_police,2410.0,209,38612,srs_agency_header,True
NY0082000,NY,2022,0.0,12.0,cius,23.0,AFTON VILLAGE,local_police,796.0,017,00342,srs_agency_header,True
AL0030600,AL,2022,0.0,12.0,cius,20.0,ALABAMA STATE UNIVERSITY,special_jurisdiction,0.0,101,51000,srs_agency_header,True
WI0040200,WI,2022,0.0,12.0,cius,20.0,BAYFIELD,local_police,609.0,007,05350,srs_agency_header,True
WA0341900,WA,2022,0.0,12.0,cius,16.0,EVERGREEN STATE COLLEGE,special_jurisdiction,0.0,067,51300,srs_agency_header,True
KY1130300,KY,2022,0.0,12.0,cius,15.5,UNIONTOWN,local_police,943.0,225,78492,srs_agency_header,True
WI0201200,WI,2022,0.0,12.0,cius,15.0,ROSENDALE,local_police,1052.0,039,69550,srs_agency_header,True
NY0082200,NY,2022,0.0,12.0,cius,14.0,GREENE VILLAGE,local_police,1448.0,017,30411,srs_agency_header,True
TX0980200,TX,2022,0.0,12.0,cius,13.0,SPEARMAN,local_police,3275.0,195,69476,srs_agency_header,True
KY0230100,KY,2022,0.0,12.0,cius,11.0,LIBERTY,local_police,2136.0,045,46072,srs_agency_header,True
SC0210300,SC,2022,0.0,12.0,cius,11.0,COWARD,local_police,773.0,041,17215,srs_agency_header,True
GA0540200,GA,2022,0.0,12.0,cius,10.0,HAGAN,local_police,982.0,109,36024,srs_agency_header,True
MO0080100,MO,2022,0.0,12.0,cius,10.0,COLE CAMP,local_police,1189.0,015,15436,srs_agency_header,True
OK0060200,OK,2022,0.0,12.0,cius,10.0,CANTON,local_police,594.0,011,11600,srs_agency_header,True
GA0080300,GA,2022,0.0,12.0,cius,9.5,KINGSTON,local_police,968.0,015,43668,srs_agency_header,True
NY0352400,NY,2022,0.0,12.0,cius,8.5,HIGHLAND FALLS VILLAGE,local_police,3838.0,071,34495,srs_agency_header,True
KY1140400,KY,2022,0.0,12.0,cius,8.0,WOODBURN,local_police,381.0,227,84414,srs_agency_header,True
ME0151700,ME,2022,0.0,12.0,cius,8.0,MILBRIDGE,local_police,1407.0,029,45600,srs_agency_header,True
KY0530100,KY,2022,0.0,12.0,cius,7.0,CLINTON,local_police,1277.0,105,15742,srs_agency_header,True
MO0720100,MO,2022,0.0,12.0,cius,7.0,GIDEON,local_police,985.0,143,26974,srs_agency_header,True
OK0451000,OK,2022,0.0,12.0,cius,7.0,HAWORTH,local_police,294.0,089,,fbi_cde_agency_roster,True
SC0231900,SC,2022,0.0,12.0,cius,7.0,BOB JONES UNIVERSITY,special_jurisdiction,0.0,045,30850,srs_agency_header,True
NY0582100,NY,2022,0.0,12.0,cius,6.5,WOLCOTT VILLAGE,local_police,1613.0,117,82678,srs_agency_header,True
WI0660300,WI,2022,0.0,12.0,cius,6.5,BIRCHWOOD,local_police,433.0,129,07550,srs_agency_header,True
AL0230600,AL,2022,0.0,12.0,cius,6.0,LOCKHART,local_police,503.0,039,43816,srs_agency_header,True
AL0390900,AL,2022,0.0,12.0,cius,6.0,SKYLINE,local_police,858.0,071,70896,srs_agency_header,True
LA0560400,LA,2022,0.0,12.0,cius,6.0,MARION,local_police,750.0,111,48645,srs_agency_header,True
MA0021100,MA,2022,0.0,12.0,cius,6.0,HINSDALE,local_police,1918.0,003,30315,srs_agency_header,True
MO1040500,MO,2022,0.0,12.0,cius,6.0,PUXICO,local_police,865.0,207,60284,srs_agency_header,True
ND0510300,ND,2022,0.0,12.0,cius,6.0,BURLINGTON,local_police,1312.0,101,10940,srs_agency_header,True
NY0323100,NY,2022,0.0,12.0,cius,6.0,VERNON VILLAGE,local_police,1170.0,065,77112,srs_agency_header,True
TX2101600,TX,2022,0.0,12.0,cius,6.0,TENAHA,local_police,1153.0,419,,fbi_cde_agency_roster,True
KY0900200,KY,2022,0.0,12.0,cius,5.0,BLOOMFIELD,local_police,1088.0,179,07516,srs_agency_header,True
ME0051300,ME,2022,0.0,12.0,cius,5.0,GOULDSBORO,local_police,1768.0,009,28450,srs_agency_header,True
NY0223400,NY,2022,0.0,12.0,cius,5.0,BLACK RIVER,local_police,1274.0,045,06794,srs_agency_header,True
NY0355800,NY,2022,0.0,12.0,cius,5.0,HIGHLANDS TOWN,local_police,9199.0,071,34550,srs_agency_header,True
TX0201700,TX,2022,0.0,12.0,cius,5.0,ALVIN COMMUNITY COLLEGE,special_jurisdiction,0.0,039,02272,srs_agency_header,True
MN0250400,MN,2022,0.0,12.0,cius,4.5,KENYON,local_police,1907.0,049,32840,srs_agency_header,True
OK0081300,OK,2022,0.0,12.0,cius,4.5,FORT COBB,local_police,618.0,015,27100,srs_agency_header,True
OK0310800,OK,2022,0.0,12.0,cius,4.5,MCCURTAIN,local_police,508.0,061,44950,srs_agency_header,True
AL0360100,AL,2022,0.0,12.0,cius,4.0,GREENSBORO,local_police,2290.0,065,31720,srs_agency_header,True
CT00B5900,CT,2022,0.0,12.0,cius,4.0,GROTON LONG POINT,local_police,521.0,011,34460,srs_agency_header,True
KY0120200,KY,2022,0.0,12.0,cius,4.0,BROOKSVILLE,local_police,662.0,023,10000,srs_agency_header,True
MO0270400,MO,2022,0.0,12.0,cius,4.0,PRAIRIE HOME,local_police,280.0,053,59726,srs_agency_header,True
NY0512400,NY,2022,0.0,12.0,cius,4.0,SAG HARBOR VILLAGE,local_police,2802.0,103,64485,srs_agency_header,True
OK0411500,OK,2022,0.0,12.0,cius,4.0,TRYON,local_police,502.0,081,74550,srs_agency_header,True
TX2110100,TX,2022,0.0,12.0,cius,4.0,STRATFORD,local_police,2103.0,421,70544,srs_agency_header,True
OK0271200,OK,2022,0.0,12.0,cius,3.5,WAKITA,local_police,332.0,053,77950,srs_agency_header,True
KY1020300,KY,2022,0.0,12.0,cius,3.0,BRODHEAD,local_police,1182.0,203,09838,srs_agency_header,True
MN0181300,MN,2022,0.0,12.0,cius,3.0,CUYUNA,local_police,370.0,035,,fbi_cde_agency_roster,True
MN0220200,MN,2022,0.0,12.0,cius,3.0,ELMORE,local_police,619.0,043,18998,srs_agency_header,True
MN0280100,MN,2022,0.0,12.0,cius,3.0,CALEDONIA,local_police,2823.0,055,09226,srs_agency_header,True
MN0640100,MN,2022,0.0,12.0,cius,3.0,LAMBERTON,local_police,792.0,127,35288,srs_agency_header,True
NH0062000,NH,2022,0.0,12.0,cius,3.0,GREENVILLE,local_police,2111.0,011,31940,srs_agency_header,True
NJ0100400,NJ,2022,0.0,12.0,cius,3.0,CALIFON,local_police,1068.0,019,09280,srs_agency_header,True
NY0353600,NY,2022,0.0,12.0,cius,3.0,TUXEDO PARK VILLAGE,local_police,639.0,071,75803,srs_agency_header,True
OK0160300,OK,2022,0.0,12.0,cius,3.0,CHATTANOOGA,local_police,457.0,031,,fbi_cde_agency_roster,True
OK0490500,OK,2022,0.0,12.0,cius,3.0,DISNEY,local_police,307.0,097,20900,srs_agency_header,True
TX1072500,TX,2022,0.0,12.0,cius,3.0,PAYNE SPRINGS,local_police,757.0,213,,fbi_cde_agency_roster,True
TX1410800,TX,2022,0.0,12.0,cius,3.0,KEMPNER,local_police,1311.0,281,38800,srs_agency_header,True
WI0541300,WI,2022,0.0,12.0,cius,3.0,MILTON TOWN,local_police,3168.0,105,,fbi_cde_agency_roster,True
AL0420500,AL,2022,0.0,12.0,cius,2.5,NORTH COURTLAND,local_police,620.0,079,55044,srs_agency_header,True
KY0890400,KY,2022,0.0,12.0,cius,2.5,POWDERLY,local_police,784.0,177,62652,srs_agency_header,True
KY0950100,KY,2022,0.0,12.0,cius,2.5,BOONEVILLE,local_police,163.0,189,08614,srs_agency_header,True
MN0800400,MN,2022,0.0,12.0,cius,2.5,MENAHGA,local_police,1359.0,159,41660,srs_agency_header,True
NH0061400,NH,2022,0.0,12.0,cius,2.5,FRANCESTOWN,local_police,1657.0,011,27140,srs_agency_header,True
OK0070500,OK,2022,0.0,12.0,cius,2.5,BENNINGTON,local_police,378.0,013,05400,srs_agency_header,True
OK0270400,OK,2022,0.0,12.0,cius,2.5,LAMONT,local_police,400.0,053,41350,srs_agency_header,True
TX1270500,TX,2022,0.0,12.0,cius,2.5,HAWLEY,local_police,625.0,253,32840,srs_agency_header,True
AL0210300,AL,2022,0.0,12.0,cius,2.0,REPTON,local_police,265.0,035,64368,srs_agency_header,True
AL0591100,AL,2022,0.0,12.0,cius,2.0,UNIVERSITY OF MONTEVALLO,special_jurisdiction,0.0,117,50312,srs_agency_header,True
GA1500300,GA,2022,0.0,12.0,cius,2.0,DAVISBORO,local_police,1976.0,303,21800,srs_agency_header,True
GA1550500,GA,2022,0.0,12.0,cius,2.0,DALTON STATE COLLEGE,special_jurisdiction,0.0,313,21380,srs_agency_header,True
KY0040300,KY,2022,0.0,12.0,cius,2.0,LA CENTER,local_police,978.0,007,43336,srs_agency_header,True
KY0561400,KY,2022,0.0,12.0,cius,2.0,WOODLAWN PARK,local_police,978.0,111,,fbi_cde_agency_roster,True
KY0563600,KY,2022,0.0,12.0,cius,2.0,STRATHMOOR VILLAGE,local_police,673.0,111,74082,srs_agency_header,True
KY0670100,KY,2022,0.0,12.0,cius,2.0,WHITESBURG,local_police,1885.0,133,82776,srs_agency_header,True
KY1100400,KY,2022,0.0,12.0,cius,2.0,TRENTON,local_police,377.0,219,77592,srs_agency_header,True
LA0050800,LA,2022,0.0,12.0,cius,2.0,EVERGREEN,local_police,286.0,009,,fbi_cde_agency_roster,True
MI6461200,MI,2022,0.0,12.0,cius,2.0,NEW ERA,local_police,466.0,127,57280,srs_agency_header,True
MI7823000,MI,2022,0.0,12.0,cius,2.0,BANCROFT,local_police,497.0,155,05080,srs_agency_header,True
MN0180700,MN,2022,0.0,12.0,cius,2.0,EMILY,local_police,872.0,035,,leaic_crosswalk,True
MN0280500,MN,2022,0.0,12.0,cius,2.0,HOKAH,local_police,556.0,055,29510,srs_agency_header,True
MO0050700,MO,2022,0.0,12.0,cius,2.0,WASHBURN,local_police,439.0,009,77200,srs_agency_header,True
ND0240300,ND,2022,0.0,12.0,cius,2.0,NAPOLEON,local_police,773.0,047,55420,srs_agency_header,True
NH0031200,NH,2022,0.0,12.0,cius,2.0,HARRISVILLE,local_police,1009.0,005,34420,srs_agency_header,True
NH0075600,NH,2022,0.0,12.0,cius,2.0,WILMOT,local_police,1485.0,013,84900,srs_agency_header,True
NM0030200,NM,2022,0.0,12.0,cius,2.0,DEXTER,local_police,1242.0,005,20620,srs_agency_header,True
NY0192500,NY,2022,0.0,12.0,cius,2.0,WINDHAM TOWN,local_police,1769.0,039,82480,srs_agency_header,True
NY0222400,NY,2022,0.0,12.0,cius,2.0,DEXTER VILLAGE,local_police,1029.0,045,20500,srs_agency_header,True
NY0222500,NY,2022,0.0,12.0,cius,2.0,GLEN PARK VILLAGE,local_police,490.0,045,29322,srs_agency_header,True
OK0030800,OK,2022,0.0,12.0,cius,2.0,STRINGTOWN,local_police,460.0,005,70850,srs_agency_header,True
OK0080900,OK,2022,0.0,12.0,cius,2.0,CEMENT,local_police,484.0,015,13000,srs_agency_header,True
OK0270700,OK,2022,0.0,12.0,cius,2.0,NASH,local_police,198.0,053,,fbi_cde_agency_roster,True
OK0411400,OK,2022,0.0,12.0,cius,2.0,SPARKS,local_police,172.0,081,68950,srs_agency_header,True
SC0210500,SC,2022,0.0,12.0,cius,2.0,OLANTA,local_police,565.0,041,52540,srs_agency_header,True
TX1830400,TX,2022,0.0,12.0,cius,2.0,PANOLA COLLEGE,special_jurisdiction,0.0,365,,fbi_cde_agency_roster,True
VA0510300,VA,2022,0.0,12.0,cius,2.0,WHITE STONE,local_police,388.0,103,85600,srs_agency_header,True
VA0650300,VA,2022,0.0,12.0,cius,2.0,EASTVILLE,local_police,344.0,131,,fbi_cde_agency_roster,True
WI0420600,WI,2022,0.0,12.0,cius,2.0,WILTON,local_police,520.0,081,87525,srs_agency_header,True
GA1210800,GA,2022,0.0,12.0,cius,1.5,BLYTHE,local_police,777.0,245,09040,srs_agency_header,True
MI1136800,MI,2022,0.0,12.0,cius,1.5,EAU CLAIRE,local_police,603.0,021,24580,srs_agency_header,True
MN0410100,MN,2022,0.0,12.0,cius,1.5,TYLER,local_police,1111.0,081,66046,srs_agency_header,True
MO0470400,MO,2022,0.0,12.0,cius,1.5,ARCADIA,local_police,606.0,093,01648,srs_agency_header,True
NY0042600,NY,2022,0.0,12.0,cius,1.5,CATTARAUGUS VILLAGE,local_police,978.0,009,13024,srs_agency_header,True
NY0155100,NY,2022,0.0,12.0,cius,1.5,MORIAH TOWN,local_police,4672.0,031,48428,srs_agency_header,True
NY0222600,NY,2022,0.0,12.0,cius,1.5,CAPE VINCENT VILLAGE,local_police,739.0,045,12353,srs_agency_header,True
TX0912300,TX,2022,0.0,12.0,cius,1.5,TOM BEAN,local_police,1087.0,181,73328,srs_agency_header,True
AL0160600,AL,2022,0.0,12.0,cius,1.0,COFFEEVILLE,local_police,326.0,025,16264,srs_agency_header,True
AL0311000,AL,2022,0.0,12.0,cius,1.0,WALNUT GROVE,local_police,779.0,055,79728,srs_agency_header,True
AL0480600,AL,2022,0.0,12.0,cius,1.0,SWEET WATER,local_police,241.0,091,74304,srs_agency_header,True
GA0590500,GA,2022,0.0,12.0,cius,1.0,FRANKLIN SPRINGS,local_police,1232.0,119,31320,srs_agency_header,True
GA0680800,GA,2022,0.0,12.0,cius,1.0,PIEDMONT COLLEGE,special_jurisdiction,,137,22304,srs_agency_header,True
KY0110300,KY,2022,0.0,12.0,cius,1.0,PERRYVILLE,local_police,793.0,021,60258,srs_agency_header,True
KY0430200,KY,2022,0.0,12.0,cius,1.0,CANEYVILLE,local_police,615.0,085,12538,srs_agency_header,True
KY0430300,KY,2022,0.0,12.0,cius,1.0,CLARKSON,local_police,958.0,085,15148,srs_agency_header,True
KY0980200,KY,2022,0.0,12.0,cius,1.0,ELKHORN CITY,local_police,980.0,195,24382,srs_agency_header,True
KY1000300,KY,2022,0.0,12.0,cius,1.0,EUBANK,local_police,335.0,199,25552,srs_agency_header,True
KY1020100,KY,2022,0.0,12.0,cius,1.0,LIVINGSTON,local_police,218.0,203,47098,srs_agency_header,True
MI2755500,MI,2022,0.0,12.0,cius,1.0,MARENISCO TOWNSHIP,local_police,1626.0,053,51560,srs_agency_header,True
MI3264400,MI,2022,0.0,12.0,cius,1.0,OWENDALE,local_police,261.0,063,61920,srs_agency_header,True
MN0080400,MN,2022,0.0,12.0,cius,1.0,COMFREY,local_police,379.0,015,12772,srs_agency_header,True
MN0320300,MN,2022,0.0,12.0,cius,1.0,HERON LAKE,local_police,647.0,063,28700,srs_agency_header,True
MN0720500,MN,2022,0.0,12.0,cius,1.0,HENDERSON,local_police,982.0,143,28394,srs_agency_header,True
MN0800200,MN,2022,0.0,12.0,cius,1.0,SEBEKA,local_police,753.0,159,59152,srs_agency_header,True
MO0150600,MO,2022,0.0,12.0,cius,1.0,LINN CREEK,local_police,256.0,029,43274,srs_agency_header,True
MO0540100,MO,2022,0.0,12.0,cius,1.0,ALMA,local_police,394.0,107,00802,srs_agency_header,True
MO0540900,MO,2022,0.0,12.0,cius,1.0,NAPOLEON,local_police,213.0,107,51140,srs_agency_header,True
MO0810600,MO,2022,0.0,12.0,cius,1.0,EDGAR SPRINGS,local_police,205.0,161,21214,srs_agency_header,True
NB0540100,NE,2022,0.0,12.0,cius,1.0,CREIGHTON,local_police,1152.0,107,11230,srs_agency_header,True
NH0033000,NH,2022,0.0,12.0,cius,1.0,ROXBURY,local_police,228.0,005,65700,srs_agency_header,True
NH0033200,NH,2022,0.0,12.0,cius,1.0,STODDARD,local_police,1448.0,005,73700,srs_agency_header,True
NJ0025500,NJ,2022,0.0,12.0,cius,1.0,ROCKLEIGH,local_police,544.0,003,64170,srs_agency_header,True
NM0230700,NM,2022,0.0,12.0,cius,1.0,SAN YSIDRO,local_police,205.0,043,71020,srs_agency_header,True
