"Crimes by Offense and Town"
"Current date: 8/2/2026 12:43:17 AM (Eastern Daylight Time)"
"Data source: Connecticut_SS, Offense Data"
"Jurisdiction by Type: Connecticut"
"Offense Type","Incident Date","Jurisdiction by Geography","Number of Crimes",
"Drug/Narcotic Violations","2021","CSP - Ansonia","2"
"Drug/Narcotic Violations","2021","Ashford","2"
"Drug/Narcotic Violations","2021","CSP - Ashford","2"
"Drug/Narcotic Violations","2021","Avon","4"
"Drug/Narcotic Violations","2021","Avon Police Department","4"
"Drug/Narcotic Violations","2021","CSP - Avon",""
"Drug/Narcotic Violations","2021","Barkhamsted","4"
"Drug/Narcotic Violations","2021","CSP - Barkhamstead","4"
"Drug/Narcotic Violations","2021","Beacon Falls","2"
"Drug/Narcotic Violations","2021","CSP - Beacon Falls","2"
"Drug/Narcotic Violations","2021","Berlin","11"
"Drug/Narcotic Violations","2021","Berlin Police Department","11"
"Drug/Narcotic Violations","2021","CSP - Berlin",""
"Drug/Narcotic Violations","2021","Bethany","1"
"Drug/Narcotic Violations","2021","CSP - Bethany","1"
"Drug/Narcotic Violations","2021","Bethel","14"
"Drug/Narcotic Violations","2021","Bethel Police Department","14"
"Drug/Narcotic Violations","2021","CSP - Bethel",""
"Drug/Narcotic Violations","2021","Bethlehem",""
"Drug/Narcotic Violations","2021","CSP - Bethlehem",""
"Drug/Narcotic Violations","2021","Bloomfield","27"
"Drug/Narcotic Violations","2021","Bloomfield Police Department","27"
"Drug/Narcotic Violations","2021","CSP - Bloomfield",""
"Drug/Narcotic Violations","2021","Bolton","1"
"Drug/Narcotic Violations","2021","CSP - Bolton","1"
"Drug/Narcotic Violations","2021","Bozrah","2"
"Drug/Narcotic Violations","2021","CSP - Bozrah","2"
"Drug/Narcotic Violations","2021","Branford","10"
"Drug/Narcotic Violations","2021","Branford Police Department","10"
"Drug/Narcotic Violations","2021","CSP - Branford",""
"Drug/Narcotic Violations","2021","Bridgeport","202"
"Drug/Narcotic Violations","2021","Bridgeport Police Department","175"
"Drug/Narcotic Violations","2021","CSP - Bridgeport","27"
"Drug/Narcotic Violations","2021","Bridgewater",""
"Drug/Narcotic Violations","2021","CSP - Bridgewater",""
"Drug/Narcotic Violations","2021","Bristol","75"
"Drug/Narcotic Violations","2021","Bristol Police Department","75"
"Drug/Narcotic Violations","2021","CSP - Bristol",""
"Drug/Narcotic Violations","2021","Brookfield","4"
"Drug/Narcotic Violations","2021","Brookfield Police Department","3"
"Drug/Narcotic Violations","2021","CSP - Brookfield","1"
"Drug/Narcotic Violations","2021","Brooklyn","7"
"Drug/Narcotic Violations","2021","CSP - Brooklyn","7"
"Drug/Narcotic Violations","2021","Burlington",""
"Drug/Narcotic Violations","2021","CSP - Burlington",""
"Drug/Narcotic Violations","2021","Canaan","3"
"Drug/Narcotic Violations","2021","CSP - Canaan","3"
"Drug/Narcotic Violations","2021","Canterbury","4"
"Drug/Narcotic Violations","2021","CSP - Canterbury","4"
"Drug/Narcotic Violations","2021","Canton","3"
"Drug/Narcotic Violations","2021","Canton Police Department","3"
"Drug/Narcotic Violations","2021","CSP - Canton",""
"Drug/Narcotic Violations","2021","Chaplin","3"
"Drug/Narcotic Violations","2021","CSP - Chaplin","3"
"Drug/Narcotic Violations","2021","Cheshire","10"
"Drug/Narcotic Violations","2021","Cheshire Police Department","3"
"Drug/Narcotic Violations","2021","CSP - Cheshire","7"
"Drug/Narcotic Violations","2021","Chester",""
"Drug/Narcotic Violations","2021","CSP - Chester",""
"Drug/Narcotic Violations","2021","Clinton","30"
"Drug/Narcotic Violations","2021","Clinton Police Department","30"
"Drug/Narcotic Violations","2021","CSP - Clinton",""
"Drug/Narcotic Violations","2021","Colchester","6"
"Drug/Narcotic Violations","2021","CSP - Colchester","6"
"Drug/Narcotic Violations","2021","Colebrook","1"
"Drug/Narcotic Violations","2021","CSP - Colebrook","1"
"Drug/Narcotic Violations","2021","Columbia",""
"Drug/Narcotic Violations","2021","CSP - Columbia",""
"Drug/Narcotic Violations","2021","Cornwall",""
"Drug/Narcotic Violations","2021","CSP - Cornwall",""
"Drug/Narcotic Violations","2021","Coventry","6"
"Drug/Narcotic Violations","2021","Coventry Police Department","6"
"Drug/Narcotic Violations","2021","CSP - Coventry",""
"Drug/Narcotic Violations","2021","Cromwell","20"
"Drug/Narcotic Violations","2021","Cromwell Police Department","19"
"Drug/Narcotic Violations","2021","CSP - Cromwell","1"
"Drug/Narcotic Violations","2021","Danbury","84"
"Drug/Narcotic Violations","2021","CSP - Danbury","4"
"Drug/Narcotic Violations","2021","Danbury Police Department","77"
"Drug/Narcotic Violations","2021","Western Connecticut State University","3"
"Drug/Narcotic Violations","2021","Darien","3"
"Drug/Narcotic Violations","2021","CSP - Darien","2"
"Drug/Narcotic Violations","2021","Darien Police Department","1"
"Drug/Narcotic Violations","2021","Deep River","2"
"Drug/Narcotic Violations","2021","CSP - Deep River","2"
"Drug/Narcotic Violations","2021","Derby","24"
"Drug/Narcotic Violations","2021","CSP - Derby","2"
"Drug/Narcotic Violations","2021","Derby Police Department","22"
"Drug/Narcotic Violations","2021","Durham","1"
"Drug/Narcotic Violations","2021","CSP - Durham","1"
"Drug/Narcotic Violations","2021","Eastford",""
"Drug/Narcotic Violations","2021","CSP - Eastford",""
"Drug/Narcotic Violations","2021","East Granby","1"
"Drug/Narcotic Violations","2021","CSP - East Granby","1"
"Drug/Narcotic Violations","2021","East Haddam","6"
"Drug/Narcotic Violations","2021","CSP - East Haddam","6"
"Drug/Narcotic Violations","2021","East Hampton","7"
"Drug/Narcotic Violations","2021","CSP - East Hampton",""
"Drug/Narcotic Violations","2021","East Hampton Police Department","7"
"Drug/Narcotic Violations","2021","East Hartford","67"
"Drug/Narcotic Violations","2021","CSP - East Hartford","10"
"Drug/Narcotic Violations","2021","East Hartford Police Department","57"
"Drug/Narcotic Violations","2021","East Haven","42"
"Drug/Narcotic Violations","2021","CSP - East Haven","1"
"Drug/Narcotic Violations","2021","East Haven Police Department","41"
"Drug/Narcotic Violations","2021","East Lyme","45"
"Drug/Narcotic Violations","2021","CSP - East Lyme","2"
"Drug/Narcotic Violations","2021","East Lyme Police Department","43"
"Drug/Narcotic Violations","2021","Easton",""
"Drug/Narcotic Violations","2021","CSP - Easton",""
"Drug/Narcotic Violations","2021","Easton Police Department",""
"Drug/Narcotic Violations","2021","East Windsor","28"
"Drug/Narcotic Violations","2021","CSP - East Windsor","2"
"Drug/Narcotic Violations","2021","East Windsor Police Department","26"
"Drug/Narcotic Violations","2021","Ellington","5"
"Drug/Narcotic Violations","2021","CSP - Ellington","5"
"Drug/Narcotic Violations","2021","Enfield","99"
"Drug/Narcotic Violations","2021","CSP - Enfield","2"
"Drug/Narcotic Violations","2021","Enfield Police Department","97"
"Drug/Narcotic Violations","2021","Essex","1"
"Drug/Narcotic Violations","2021","CSP - Essex","1"
"Drug/Narcotic Violations","2021","Fairfield","41"
"Drug/Narcotic Violations","2021","CSP - Fairfield","1"
"Drug/Narcotic Violations","2021","Fairfield Police Department","40"
"Drug/Narcotic Violations","2021","Farmington","24"
"Drug/Narcotic Violations","2021","CSP - Farmington",""
"Drug/Narcotic Violations","2021","Farmington Police Department","24"
"Drug/Narcotic Violations","2021","Franklin",""
"Drug/Narcotic Violations","2021","CSP - Franklin",""
"Drug/Narcotic Violations","2021","Glastonbury","26"
"Drug/Narcotic Violations","2021","CSP - Glastonbury","3"
"Drug/Narcotic Violations","2021","Glastonbury Police Department","23"
"Drug/Narcotic Violations","2021","Goshen","1"
"Drug/Narcotic Violations","2021","CSP - Goshen","1"
"Drug/Narcotic Violations","2021","Granby","6"
"Drug/Narcotic Violations","2021","CSP - Granby","1"
"Drug/Narcotic Violations","2021","Granby Police Department","5"
"Drug/Narcotic Violations","2021","Greenwich","66"
"Drug/Narcotic Violations","2021","CSP - Greenwich","4"
"Drug/Narcotic Violations","2021","Greenwich Police Department","62"
"Drug/Narcotic Violations","2021","Griswold","7"
"Drug/Narcotic Violations","2021","CSP - Griswold","7"
"Drug/Narcotic Violations","2021","Groton","107"
"Drug/Narcotic Violations","2021","CSP - Groton","1"
"Drug/Narcotic Violations","2021","Groton City","58"
"Drug/Narcotic Violations","2021","Groton Long Point",""
"Drug/Narcotic Violations","2021","Groton Town","48"
"Drug/Narcotic Violations","2021","Guilford","9"
"Drug/Narcotic Violations","2021","CSP - Guilford",""
"Drug/Narcotic Violations","2021","Guilford Police Department","9"
"Drug/Narcotic Violations","2021","Haddam","5"
"Drug/Narcotic Violations","2021","CSP - Haddam","5"
"Drug/Narcotic Violations","2021","Hamden","19"
"Drug/Narcotic Violations","2021","CSP - Hamden","1"
"Drug/Narcotic Violations","2021","Hamden Police Department","18"
"Drug/Narcotic Violations","2021","Hampton",""
"Drug/Narcotic Violations","2021","CSP - Hampton",""
"Drug/Narcotic Violations","2021","Hartford","367"
"Drug/Narcotic Violations","2021","CSP - Hartford","97"
"Drug/Narcotic Violations","2021","Hartford Police Department","270"
"Drug/Narcotic Violations","2021","State Capitol Police",""
"Drug/Narcotic Violations","2021","Hartland",""
"Drug/Narcotic Violations","2021","CSP - Hartland",""
"Drug/Narcotic Violations","2021","Harwinton","6"
"Drug/Narcotic Violations","2021","CSP - Harwinton","6"
"Drug/Narcotic Violations","2021","Hebron",""
"Drug/Narcotic Violations","2021","CSP - Hebron",""
"Drug/Narcotic Violations","2021","Kent",""
"Drug/Narcotic Violations","2021","CSP - Kent",""
"Drug/Narcotic Violations","2021","Killingly","31"
"Drug/Narcotic Violations","2021","CSP - Killingly","31"
"Drug/Narcotic Violations","2021","Killingworth","1"
"Drug/Narcotic Violations","2021","CSP - Killingworth","1"
"Drug/Narcotic Violations","2021","Lebanon","1"
"Drug/Narcotic Violations","2021","CSP - Lebanon","1"
"Drug/Narcotic Violations","2021","Ledyard","19"
"Drug/Narcotic Violations","2021","CSP - Ledyard","2"
"Drug/Narcotic Violations","2021","Foxwoods Casino (now Mashantucket)-prior to 2017",""
"Drug/Narcotic Violations","2021","Ledyard Police Department","15"
"Drug/Narcotic Violations","2021","Mashantucket Pequot Tribal","2"
"Drug/Narcotic Violations","2021","Lisbon","6"
"Drug/Narcotic Violations","2021","CSP - Lisbon","6"
"Drug/Narcotic Violations","2021","Litchfield","1"
"Drug/Narcotic Violations","2021","CSP - Litchfield","1"
"Drug/Narcotic Violations","2021","Lyme",""
"Drug/Narcotic Violations","2021","CSP - Lyme",""
"Drug/Narcotic Violations","2021","Madison","10"
"Drug/Narcotic Violations","2021","CSP - Madison","1"
"Drug/Narcotic Violations","2021","Madison Police Department","9"
"Drug/Narcotic Violations","2021","Manchester","200"
"Drug/Narcotic Violations","2021","CSP - Manchester","9"
"Drug/Narcotic Violations","2021","Manchester Police Department","191"
"Drug/Narcotic Violations","2021","Mansfield","10"
"Drug/Narcotic Violations","2021","CSP - Mansfield","9"
"Drug/Narcotic Violations","2021","University of Connecticut -  Health Center-Obsolete",""
"Drug/Narcotic Violations","2021","University of Connecticut - Storrs","1"
"Drug/Narcotic Violations","2021","Marlborough","10"
"Drug/Narcotic Violations","2021","CSP - Marlborough","10"
"Drug/Narcotic Violations","2021","Meriden","127"
"Drug/Narcotic Violations","2021","CSP - Meriden","2"
"Drug/Narcotic Violations","2021","Meriden Police Department","125"
"Drug/Narcotic Violations","2021","Middlebury","8"
"Drug/Narcotic Violations","2021","CSP - Middlebury","4"
"Drug/Narcotic Violations","2021","Middlebury Police Department","4"
"Drug/Narcotic Violations","2021","Middlefield",""
"Drug/Narcotic Violations","2021","CSP - Middlefield",""
"Drug/Narcotic Violations","2021","Middletown","227"
"Drug/Narcotic Violations","2021","CSP - Middletown","149"
"Drug/Narcotic Violations","2021","Middletown Police Department","78"
"Drug/Narcotic Violations","2021","Milford","26"
"Drug/Narcotic Violations","2021","CSP - Milford","5"
"Drug/Narcotic Violations","2021","Milford Police Department","21"
"Drug/Narcotic Violations","2021","Monroe","8"
"Drug/Narcotic Violations","2021","CSP - Monroe",""
"Drug/Narcotic Violations","2021","Monroe Police Department","8"
"Drug/Narcotic Violations","2021","Montville","58"
"Drug/Narcotic Violations","2021","CSP - Montville","43"
"Drug/Narcotic Violations","2021","Mohegan Sun Casino-prior to 2016",""
"Drug/Narcotic Violations","2021","Mohegan Tribal","15"
"Drug/Narcotic Violations","2021","Montville PD-Obsolete",""
"Drug/Narcotic Violations","2021","Montville Police Department",""
"Drug/Narcotic Violations","2021","Morris","1"
"Drug/Narcotic Violations","2021","CSP - Morris","1"
"Drug/Narcotic Violations","2021","Naugatuck","120"
"Drug/Narcotic Violations","2021","CSP - Naugatuck","7"
"Drug/Narcotic Violations","2021","Naugatuck Police Department","113"
"Drug/Narcotic Violations","2021","New Britain","327"
"Drug/Narcotic Violations","2021","Central Connecticut State University",""
"Drug/Narcotic Violations","2021","CSP - New Britain","4"
"Drug/Narcotic Violations","2021","New Britain Police Department","323"
"Drug/Narcotic Violations","2021","New Canaan","10"
"Drug/Narcotic Violations","2021","CSP - New Canaan",""
"Drug/Narcotic Violations","2021","New Canaan Police Department","10"
"Drug/Narcotic Violations","2021","New Fairfield","2"
"Drug/Narcotic Violations","2021","CSP - New Fairfield","2"
"Drug/Narcotic Violations","2021","New Hartford","4"
"Drug/Narcotic Violations","2021","CSP - New Hartford","4"
"Drug/Narcotic Violations","2021","New Haven","723"
"Drug/Narcotic Violations","2021","CSP - New Haven","22"
"Drug/Narcotic Violations","2021","New Haven Police Department","698"
"Drug/Narcotic Violations","2021","Southern Connecticut State University","2"
"Drug/Narcotic Violations","2021","Yale University","1"
"Drug/Narcotic Violations","2021","Yale University SRS",""
"Drug/Narcotic Violations","2021","Newington","61"
"Drug/Narcotic Violations","2021","CSP - Newington","1"
"Drug/Narcotic Violations","2021","Newington Police Department","60"
"Drug/Narcotic Violations","2021","New London","125"
"Drug/Narcotic Violations","2021","CSP - New London",""
"Drug/Narcotic Violations","2021","New London Police Department","125"
"Drug/Narcotic Violations","2021","New Milford","21"
"Drug/Narcotic Violations","2021","CSP - New Milford","5"
"Drug/Narcotic Violations","2021","New Milford Police Department","16"
"Drug/Narcotic Violations","2021","Newtown","7"
"Drug/Narcotic Violations","2021","CSP - Newtown","2"
"Drug/Narcotic Violations","2021","Newtown Police Department","5"
"Drug/Narcotic Violations","2021","Norfolk",""
"Drug/Narcotic Violations","2021","CSP - Norfolk",""
"Drug/Narcotic Violations","2021","North Branford","3"
"Drug/Narcotic Violations","2021","CSP - North Branford",""
"Drug/Narcotic Violations","2021","North Branford Police Department","3"
"Drug/Narcotic Violations","2021","North Canaan","3"
"Drug/Narcotic Violations","2021","CSP - North Canaan","3"
"Drug/Narcotic Violations","2021","North Haven","18"
"Drug/Narcotic Violations","2021","CSP - North Haven",""
"Drug/Narcotic Violations","2021","North Haven Police Department","18"
"Drug/Narcotic Violations","2021","North Stonington",""
"Drug/Narcotic Violations","2021","CSP - North Stonington",""
"Drug/Narcotic Violations","2021","Norwalk","61"
"Drug/Narcotic Violations","2021","CSP - Norwalk","1"
"Drug/Narcotic Violations","2021","Norwalk Police Department","60"
"Drug/Narcotic Violations","2021","Norwich","124"
"Drug/Narcotic Violations","2021","CSP - Norwich","7"
"Drug/Narcotic Violations","2021","Norwich Police Department","117"
"Drug/Narcotic Violations","2021","Old Lyme",""
"Drug/Narcotic Violations","2021","CSP - Old Lyme",""
"Drug/Narcotic Violations","2021","Old Saybrook","40"
"Drug/Narcotic Violations","2021","CSP - Old Saybrook","2"
"Drug/Narcotic Violations","2021","Old Saybrook Police Department","38"
"Drug/Narcotic Violations","2021","Orange","6"
"Drug/Narcotic Violations","2021","CSP - Orange",""
"Drug/Narcotic Violations","2021","Orange Police Department","6"
"Drug/Narcotic Violations","2021","Oxford",""
"Drug/Narcotic Violations","2021","CSP - Oxford",""
"Drug/Narcotic Violations","2021","Plainfield","29"
"Drug/Narcotic Violations","2021","CSP - Plainfield","4"
"Drug/Narcotic Violations","2021","Plainfield Police Department","25"
"Drug/Narcotic Violations","2021","Plainville","9"
"Drug/Narcotic Violations","2021","CSP - Plainville","1"
"Drug/Narcotic Violations","2021","Plainville Police Department","8"
"Drug/Narcotic Violations","2021","Plymouth","15"
"Drug/Narcotic Violations","2021","CSP - Plymouth","1"
"Drug/Narcotic Violations","2021","Plymouth Police Department","14"
"Drug/Narcotic Violations","2021","Pomfret","2"
"Drug/Narcotic Violations","2021","CSP - Pomfret","2"
"Drug/Narcotic Violations","2021","Portland","2"
"Drug/Narcotic Violations","2021","CSP - Portland",""
"Drug/Narcotic Violations","2021","Portland Police Department","2"
"Drug/Narcotic Violations","2021","Preston","4"
"Drug/Narcotic Violations","2021","CSP - Preston","4"
"Drug/Narcotic Violations","2021","Prospect",""
"Drug/Narcotic Violations","2021","CSP - Prospect",""
"Drug/Narcotic Violations","2021","Putnam","14"
"Drug/Narcotic Violations","2021","CSP - Putnam","8"
"Drug/Narcotic Violations","2021","Putnam Police Department","6"
"Drug/Narcotic Violations","2021","Redding","2"
"Drug/Narcotic Violations","2021","CSP - Redding",""
"Drug/Narcotic Violations","2021","Redding Police Department","2"
"Drug/Narcotic Violations","2021","Ridgefield","2"
"Drug/Narcotic Violations","2021","CSP - Ridgefield",""
"Drug/Narcotic Violations","2021","Ridgefield Police Department","2"
"Drug/Narcotic Violations","2021","Rocky Hill","19"
"Drug/Narcotic Violations","2021","CSP - Rocky Hill","4"
"Drug/Narcotic Violations","2021","Rocky Hill Police Department","15"
"Drug/Narcotic Violations","2021","Roxbury",""
"Drug/Narcotic Violations","2021","CSP - Roxbury",""
"Drug/Narcotic Violations","2021","Salem","3"
"Drug/Narcotic Violations","2021","CSP - Salem","3"
"Drug/Narcotic Violations","2021","Salisbury",""
"Drug/Narcotic Violations","2021","CSP - Salisbury",""
"Drug/Narcotic Violations","2021","Scotland","1"
"Drug/Narcotic Violations","2021","CSP - Scotland","1"
"Drug/Narcotic Violations","2021","Seymour","43"
"Drug/Narcotic Violations","2021","CSP - Seymour","6"
"Drug/Narcotic Violations","2021","Seymour Police Department","37"
"Drug/Narcotic Violations","2021","Sharon",""
"Drug/Narcotic Violations","2021","CSP - Sharon",""
"Drug/Narcotic Violations","2021","Shelton","31"
"Drug/Narcotic Violations","2021","CSP - Shelton","2"
"Drug/Narcotic Violations","2021","Shelton Police Department","29"
"Drug/Narcotic Violations","2021","Sherman",""
"Drug/Narcotic Violations","2021","CSP - Sherman",""
"Drug/Narcotic Violations","2021","Simsbury",""
"Drug/Narcotic Violations","2021","CSP - Simsbury",""
"Drug/Narcotic Violations","2021","Simsbury Police Department",""
"Drug/Narcotic Violations","2021","Somers","5"
"Drug/Narcotic Violations","2021","CSP - Somers","5"
"Drug/Narcotic Violations","2021","Southbury","14"
"Drug/Narcotic Violations","2021","CSP - Southbury","14"
"Drug/Narcotic Violations","2021","Southington","32"
"Drug/Narcotic Violations","2021","CSP - Southington","5"
"Drug/Narcotic Violations","2021","Southington Police Department","27"
"Drug/Narcotic Violations","2021","South Windsor","33"
"Drug/Narcotic Violations","2021","CSP - South Windsor",""
"Drug/Narcotic Violations","2021","South Windsor Police Department","33"
"Drug/Narcotic Violations","2021","Sprague","1"
"Drug/Narcotic Violations","2021","CSP - Sprague","1"
"Drug/Narcotic Violations","2021","Stafford","7"
"Drug/Narcotic Violations","2021","CSP - Stafford","7"
"Drug/Narcotic Violations","2021","Stamford","116"
"Drug/Narcotic Violations","2021","CSP - Stamford",""
"Drug/Narcotic Violations","2021","Stamford Police Department","116"
"Drug/Narcotic Violations","2021","Sterling","1"
"Drug/Narcotic Violations","2021","CSP - Sterling","1"
"Drug/Narcotic Violations","2021","Stonington","14"
"Drug/Narcotic Violations","2021","CSP - Stonington","1"
"Drug/Narcotic Violations","2021","Stonington Police Department","13"
"Drug/Narcotic Violations","2021","Stratford","22"
"Drug/Narcotic Violations","2021","CSP - Stratford","3"
"Drug/Narcotic Violations","2021","Stratford Police Department","19"
"Drug/Narcotic Violations","2021","Suffield","7"
"Drug/Narcotic Violations","2021","CSP - Suffield","1"
"Drug/Narcotic Violations","2021","Suffield Police Department","6"
"Drug/Narcotic Violations","2021","Thomaston","9"
"Drug/Narcotic Violations","2021","CSP - Thomaston","1"
"Drug/Narcotic Violations","2021","Thomaston Police Department","8"
"Drug/Narcotic Violations","2021","Thompson","6"
"Drug/Narcotic Violations","2021","CSP - Thompson","6"
"Drug/Narcotic Violations","2021","Tolland","15"
"Drug/Narcotic Violations","2021","CSP - Tolland","15"
"Drug/Narcotic Violations","2021","Torrington","58"
"Drug/Narcotic Violations","2021","CSP - Torrington","20"
"Drug/Narcotic Violations","2021","Torrington Police Department","38"
"Drug/Narcotic Violations","2021","Trumbull","26"
"Drug/Narcotic Violations","2021","CSP - Trumbull","4"
"Drug/Narcotic Violations","2021","Trumbull Police Department","22"
"Drug/Narcotic Violations","2021","Union","1"
"Drug/Narcotic Violations","2021","CSP - Union","1"
"Drug/Narcotic Violations","2021","Vernon","103"
"Drug/Narcotic Violations","2021","CSP - Vernon","15"
"Drug/Narcotic Violations","2021","Vernon Police Department","88"
"Drug/Narcotic Violations","2021","Voluntown",""
"Drug/Narcotic Violations","2021","CSP - Voluntown",""
"Drug/Narcotic Violations","2021","Wallingford","11"
"Drug/Narcotic Violations","2021","CSP - Wallingford","1"
"Drug/Narcotic Violations","2021","Wallingford Police Department","10"
"Drug/Narcotic Violations","2021","Warren","1"
"Drug/Narcotic Violations","2021","CSP - Warren","1"
"Drug/Narcotic Violations","2021","Washington",""
"Drug/Narcotic Violations","2021","CSP - Washington",""
"Drug/Narcotic Violations","2021","Waterbury","452"
"Drug/Narcotic Violations","2021","CSP - Waterbury","49"
"Drug/Narcotic Violations","2021","Waterbury Police Department","403"
"Drug/Narcotic Violations","2021","Waterford","27"
"Drug/Narcotic Violations","2021","CSP - Waterford","2"
"Drug/Narcotic Violations","2021","Waterford Police Department","25"
"Drug/Narcotic Violations","2021","Watertown","13"
"Drug/Narcotic Violations","2021","CSP - Watertown","1"
"Drug/Narcotic Violations","2021","Watertown Police Department","12"
"Drug/Narcotic Violations","2021","Westbrook","7"
"Drug/Narcotic Violations","2021","CSP - Westbrook","7"
"Drug/Narcotic Violations","2021","West Hartford","118"
"Drug/Narcotic Violations","2021","CSP - West Hartford","14"
"Drug/Narcotic Violations","2021","West Hartford Police Department","104"
"Drug/Narcotic Violations","2021","West Haven","174"
"Drug/Narcotic Violations","2021","CSP - West Haven","1"
"Drug/Narcotic Violations","2021","West Haven Police Department","173"
"Drug/Narcotic Violations","2021","Weston",""
"Drug/Narcotic Violations","2021","CSP - Weston",""
"Drug/Narcotic Violations","2021","Weston Police Department",""
"Drug/Narcotic Violations","2021","Westport","6"
"Drug/Narcotic Violations","2021","CSP - Westport",""
"Drug/Narcotic Violations","2021","Westport Police Department","6"
"Drug/Narcotic Violations","2021","Wethersfield","36"
"Drug/Narcotic Violations","2021","CSP - Wethersfield","2"
"Drug/Narcotic Violations","2021","Wethersfield Police Department","34"
"Drug/Narcotic Violations","2021","Willington","10"
"Drug/Narcotic Violations","2021","CSP - Willington","10"
"Drug/Narcotic Violations","2021","Wilton","5"
"Drug/Narcotic Violations","2021","CSP - Wilton",""
"Drug/Narcotic Violations","2021","Wilton Police Department","5"
"Drug/Narcotic Violations","2021","Winchester","11"
"Drug/Narcotic Violations","2021","CSP - Winchester","7"
"Drug/Narcotic Violations","2021","Winchester Police Department","4"
"Drug/Narcotic Violations","2021","Willimantic","102"
"Drug/Narcotic Violations","2021","CSP - Windham","5"
"Drug/Narcotic Violations","2021","Eastern Connecticut State University",""
"Drug/Narcotic Violations","2021","Willimantic Police Department","97"
"Drug/Narcotic Violations","2021","Windsor","11"
"Drug/Narcotic Violations","2021","CSP - Windsor","1"
"Drug/Narcotic Violations","2021","Windsor Police Department","10"
"Drug/Narcotic Violations","2021","Windsor Locks","9"
"Drug/Narcotic Violations","2021","CSP - Windsor Locks","6"
"Drug/Narcotic Violations","2021","Windsor Locks Police Department","3"
"Drug/Narcotic Violations","2021","Wolcott","10"
"Drug/Narcotic Violations","2021","CSP - Wolcott","1"
"Drug/Narcotic Violations","2021","Wolcott Police Department","9"
"Drug/Narcotic Violations","2021","Woodbridge","7"
"Drug/Narcotic Violations","2021","CSP - Woodbridge",""
"Drug/Narcotic Violations","2021","Woodbridge Police Department","7"
"Drug/Narcotic Violations","2021","Woodbury","1"
"Drug/Narcotic Violations","2021","CSP - Woodbury","1"
"Drug/Narcotic Violations","2021","Woodstock","4"
"Drug/Narcotic Violations","2021","CSP - Woodstock","4"
"Drug/Narcotic Violations","2021","Statewide Organizations",""
"Drug/Narcotic Violations","2021","Connecticut State Police",""
"Drug/Narcotic Violations","2021","CSP - Other",""
"Drug/Narcotic Violations","2021","Department of Motor Vehicles",""
"Drug/Narcotic Violations","2021","Metropolitan Transportation Authority",""
"Drug/Narcotic Violations","2021","State Environmental Conservation Police (ENCON-DEEP)",""
"Drug/Narcotic Violations","2022","Andover","1"
"Drug/Narcotic Violations","2022","CSP - Andover","1"
"Drug/Narcotic Violations","2022","Ansonia","21"
"Drug/Narcotic Violations","2022","Ansonia Police Department","21"
"Drug/Narcotic Violations","2022","CSP - Ansonia",""
"Drug/Narcotic Violations","2022","Ashford","2"
"Drug/Narcotic Violations","2022","CSP - Ashford","2"
"Drug/Narcotic Violations","2022","Avon","3"
"Drug/Narcotic Violations","2022","Avon Police Department","3"
"Drug/Narcotic Violations","2022","CSP - Avon",""
"Drug/Narcotic Violations","2022","Barkhamsted","1"
"Drug/Narcotic Violations","2022","CSP - Barkhamstead","1"
"Drug/Narcotic Violations","2022","Beacon Falls","3"
"Drug/Narcotic Violations","2022","CSP - Beacon Falls","3"
"Drug/Narcotic Violations","2022","Berlin","10"
"Drug/Narcotic Violations","2022","Berlin Police Department","10"
"Drug/Narcotic Violations","2022","CSP - Berlin",""
"Drug/Narcotic Violations","2022","Bethany","3"
"Drug/Narcotic Violations","2022","CSP - Bethany","3"
"Drug/Narcotic Violations","2022","Bethel","3"
"Drug/Narcotic Violations","2022","Bethel Police Department","3"
"Drug/Narcotic Violations","2022","CSP - Bethel",""
"Drug/Narcotic Violations","2022","Bethlehem","3"
"Drug/Narcotic Violations","2022","CSP - Bethlehem","3"
"Drug/Narcotic Violations","2022","Bloomfield","17"
"Drug/Narcotic Violations","2022","Bloomfield Police Department","17"
"Drug/Narcotic Violations","2022","CSP - Bloomfield",""
"Drug/Narcotic Violations","2022","Bolton","1"
"Drug/Narcotic Violations","2022","CSP - Bolton","1"
"Drug/Narcotic Violations","2022","Bozrah","1"
"Drug/Narcotic Violations","2022","CSP - Bozrah","1"
"Drug/Narcotic Violations","2022","Branford","10"
"Drug/Narcotic Violations","2022","Branford Police Department","8"
"Drug/Narcotic Violations","2022","CSP - Branford","2"
"Drug/Narcotic Violations","2022","Bridgeport","211"
"Drug/Narcotic Violations","2022","Bridgeport Police Department","185"
"Drug/Narcotic Violations","2022","CSP - Bridgeport","26"
"Drug/Narcotic Violations","2022","Bridgewater",""
"Drug/Narcotic Violations","2022","CSP - Bridgewater",""
"Drug/Narcotic Violations","2022","Bristol","83"
"Drug/Narcotic Violations","2022","Bristol Police Department","81"
"Drug/Narcotic Violations","2022","CSP - Bristol","2"
"Drug/Narcotic Violations","2022","Brookfield","6"
"Drug/Narcotic Violations","2022","Brookfield Police Department","6"
"Drug/Narcotic Violations","2022","CSP - Brookfield",""
"Drug/Narcotic Violations","2022","Brooklyn",""
"Drug/Narcotic Violations","2022","CSP - Brooklyn",""
"Drug/Narcotic Violations","2022","Burlington","6"
"Drug/Narcotic Violations","2022","CSP - Burlington","6"
"Drug/Narcotic Violations","2022","Canaan","2"
"Drug/Narcotic Violations","2022","CSP - Canaan","2"
